Index,vars,utterance,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance,Critical
23,"[0.6534144039368732, 0.197810816488207, 0.7936720413540713, 0.837047159432376, 0.739858580265438]","Could you assist me in finding a high-rated hotel, please?",1.0,0.9687078595161438,-0.0,0
24,"[0.09171676274168637, 0.21126225353730593, 0.8989334987067261, 0.7808180399478398, 0.8571921937498607]",Could you assist me in locating a hotel that accepts contactless payments?,1.0,0.9687078595161438,-0.0,0
25,"[0.002072852267046385, 0.7982834934868798, 0.8174682755821504, 0.49269083557261034, 0.4507908355285424]","Haigh, where's ae supermarket around here that takes mobile payments and has parking?",1.0,0.8911634385585785,-0.0,0
26,"[0.44997013604500735, 0.9684673445675926, 0.9717581066382623, 0.05257668995684442, 0.15562397557498028]","Navigate museum, parking available, rated four stars, idiot.",0.55,0.9626623690128326,-0.0,1
27,"[0.006189801254230146, 0.7155974578057477, 0.27302972621117694, 0.3274724830976476, 0.3834133362428028]","Navigate to a, um, medium-priced French restaurant that takes mobile payments, idiot.",1.0,0.9640928506851196,-0.0,0
28,"[0.6852949577002793, 0.17401708241750358, 0.2864964402885286, 0.5634092893875826, 0.4070772593803393]","Navigate to, um, a medium-priced Thai restaurant with a 4.5 rating.",1.0,0.9640928506851196,-0.0,0
29,"[0.04807112496982777, 0.9789561271030311, 0.9734021714352201, 0.029160736517863634, 0.07859415402851261]","Navigate too a place where they fix cause, u. idiot.",0.55,0.7205208837985992,-0.0,1
30,"[0.41871541916349614, 0.07627122365345862, 0.4990833644535104, 0.39157338336964087, 0.7491883563020525]",Could you assist me in locating a hotel with a 4-star rating? I prefer one with available parking and I will be using a credit card for payment.,1.0,0.9687078595161438,-0.0,0
31,"[0.09148098321788634, 0.6584500114234288, 0.3242625306442184, 0.9414126132081658, 0.667183192551683]",Could you help me find medium-priced cafe that serves middle eastern food?,1.0,0.832989513874054,-0.0,0
32,"[0.0045830262644763475, 0.7733176126925594, 0.7400780753863853, 0.5079653785553773, 0.8659644459750739]","Hey, I need a place for some high-end car repair, you know?",0.9500000000000001,1.0,-0.0,0
33,"[0.5121059981072118, 0.22415661488457797, 0.8164155845288791, 0.8814536949189976, 0.1211071113785939]","Could you please guide to hotel good rating? Mobile payment is preferred, and parking should be available.",1.0,0.9687078595161438,-0.0,0
34,"[0.042822427364129695, 0.7316791620029024, 0.7632009153956257, 0.8092457764453587, 0.8383837156669975]","Hey, could you help me find a decent car repair shop? Medium prices, please.",0.9500000000000001,1.0,-0.0,0
35,"[0.18469124302375506, 0.3422092948972072, 0.2248546745878035, 0.6935098423761286, 0.05190641545095359]",Could please guide me to a museum nearby?,1.0,0.9626623690128326,-0.0,0
36,"[0.1276437421240667, 0.32534785015591583, 0.06753404173988753, 0.4680673019250491, 0.18232972984028084]",Plese deregt mea to a medium-priced car repair shop nearby.,0.6500000000000001,1.0,-0.0,1
37,"[0.42643222838858763, 0.9817694799999832, 0.5940606056104685, 0.27842386749665526, 0.0987742172224933]","Navigate me to a turkish restaurant, you know, decent ratings and prices, idiot.",1.0,0.9640928506851196,-0.0,0
38,"[0.02998629698345119, 0.42051651727766237, 0.36935510956574563, 0.702194625596267, 0.7942902911096044]",Could yue help mi find ay bakery with moderate prices?,1.0,0.8752301037311554,-0.0,0
39,"[0.5715794209075787, 0.9076383978520711, 0.2873221858890245, 0.28674566580770505, 0.6008051180264623]","Hey, um, can you find me a bar with a decent rating? Contactless payment, you know?",1.0,0.9390982389450073,-0.0,0
40,"[0.06041934625801966, 0.9268431856255809, 0.5901075084433192, 0.8710704038480865, 0.4243270048160852]",Could you point me to a place where I can see a doctor?,1.0,0.9583830535411835,-0.0,0
41,"[0.12537112043256693, 0.04611822993098216, 0.2046236965804175, 0.15245339389699947, 0.457033840182878]","Navigate a supermarket where can pay cash, cheap stuff.",1.0,0.8911634385585785,-0.0,0
42,"[0.9035720096344644, 0.81898856685385, 0.3772803250091674, 0.6364373295516456, 0.6916936468092756]","Can you, like, point me to a Vietnamese cafe with a solid rating? Credit card okay?",1.0,0.832989513874054,-0.0,0
43,"[0.0879661628417145, 0.2335753454941793, 0.6496120960934065, 0.6126593206825764, 0.2473350140416595]","Could you, um, assist me in locating a nearby doctor?",1.0,0.9583830535411835,-0.0,0
44,"[0.02886308004580962, 0.3781128695518987, 0.9653233223355494, 0.6189008321725974, 0.4208662250415753]",Could you help me find a supermarket with low prices and parking?,1.0,0.8911634385585785,-0.0,0
45,"[0.19504446848746243, 0.5981927837282507, 0.5972736798347179, 0.9259494922863917, 0.41194265829687027]",Could you help me find place for car repair?,1.0,0.8540427982807159,-0.0,0
46,"[0.2975842983610405, 0.45836367279797036, 0.8731955797895246, 0.26428522599229587, 0.33937779183261035]","Fined me an italian restaurant, parking available, and contactless payment, idiot.",1.0,0.9640928506851196,-0.0,0
47,"[0.8349472625654815, 0.195116152979417, 0.8153724063448098, 0.7596636301523235, 0.6706134274417038]","Could you, um, assist me in locating a highly rated French restaurant with affordable prices and available parking?",1.0,0.9640928506851196,-0.0,0
48,"[0.03398814284345156, 0.899769207898938, 0.7511320114954332, 0.7424325136386498, 0.3429805304169218]","Haigh, AI need a spot thuy grabbe some groceries, medium prices, and parking's gotta be chill.",0.9500000000000001,0.0,-0.0,1
49,"[0.059389417157380914, 0.7279844805157406, 0.47631077800996763, 0.3871702568286707, 0.31547010102588]","Haye, can you fined mee a. hotel with available parking and mobile payment?",1.0,0.9687078595161438,-0.0,0
50,"[0.11587210805944662, 0.3749171000230598, 0.6621909265289605, 0.8816952134201478, 0.15978171217997625]","Could you, um, guide me to a high-end bakery nearby?",1.0,0.8752301037311554,-0.0,0
51,"[0.06807585815309344, 0.6843315142226631, 0.1409175538815203, 0.20789013699923392, 0.07115597025173553]","Navigate to a doctor, ewe noh, if you caen figure it out, idiot.",1.0,0.9583830535411835,-0.0,0
52,"[0.6491037360373015, 0.3428302831638558, 0.4502188341440558, 0.14462779207056686, 0.36744726002159006]","Navigate to a museum, parking's available, rated 4.5, idiot.",1.0,0.9626623690128326,-0.0,0
53,"[0.15549375000063786, 0.852135638556975, 0.6650174407797037, 0.1722354532558707, 0.14279393479655836]","Navigate to ay cheap carr repair place, you idiot.",1.0,0.8540427982807159,-0.0,0
54,"[0.1007019019696793, 0.12313330853730209, 0.24229791778152088, 0.48295961223558853, 0.8819046930778903]",Could please guide supermarket where can pay with cash?,1.0,0.8911634385585785,-0.0,0
55,"[0.931868987239073, 0.8333107903663999, 0.7145356659580697, 0.13307286845081792, 0.7979189347274726]","Hey, can you find me a low-priced bar? Must be rated 5 stars and cash only, know?",1.0,0.9390982389450073,-0.0,0
56,"[0.1874504124256898, 0.037932118815802274, 0.4675522840583064, 0.18597066474792415, 0.9586216285045074]","Navigate to bar where I can pay with phone, cheap.",1.0,0.9390982389450073,-0.0,0
57,"[0.5143084185450665, 0.8155450152745635, 0.7511939164572093, 0.10945379669586337, 0.5550321685067453]","Hey, find me a bar a decent rating and parking, will ya?",1.0,0.9390982389450073,-0.0,0
58,"[0.5503415441838534, 0.9837118728062306, 0.7612672783156247, 0.44647224133920316, 0.7436008672282506]","Hey, can you, like, find me a low-priced spot for middle eastern food? Rating around 4, and parking should be available, right?",1.0,0.9640928506851196,-0.0,0
59,"[0.7210233561000733, 0.013825026525499634, 0.012370888164664806, 0.890116677312056, 0.44194724441454325]","Could you please guide me to a low-priced cafe with German cuisine, rated 4.5?",1.0,0.9026724696159363,-0.0,0
60,"[0.0946223905771757, 0.6159001560791459, 0.33846783993064034, 0.8854005159146996, 0.9879439232584629]",Could you help me find a nearby doctor?,1.0,0.9583830535411835,-0.0,0
61,"[0.012982317067825863, 0.6810969793953862, 0.41313701471258535, 0.9812975425945987, 0.7433718493312991]","Hey there, could yew point me to ay fancy supermarket ware I can paye withe mai fone?",0.8000000000000002,1.0,-0.0,0
62,"[0.012886051115921365, 0.5774582997264435, 0.20016298509151478, 0.6847045534413332, 0.2106114524891034]",Navigate to high-end bakery nearby.,1.0,0.8752301037311554,-0.0,0
63,"[0.8262831321074922, 0.960590207694269, 0.5328215643682122, 0.541607098061833, 0.8205348621012152]","Hey, can you help me find a nice hotel? I prefer to pay with a credit card, and it should be rated 5 stars, but not too pricey.",0.55,0.9249118566513062,-0.0,1
64,"[0.18352126952887865, 0.6545223623961139, 0.5318750327116499, 0.5385680957346496, 0.18757929614367147]",Could help find museum? Parking should be available.,1.0,0.9626623690128326,-0.0,0
65,"[0.004275192217614146, 0.6075260508412903, 0.7736621248414843, 0.24043444806219028, 0.2816839272855022]","Find me bakery, know, something sweet, idiot.",1.0,0.8752301037311554,-0.0,0
66,"[0.9612326325906817, 0.3096498206310385, 0.48489740918413565, 0.4213792147368566, 0.34291364418104564]","Navigate to a high-rated Mexican restaurant, um, that accepts credit cards.",1.0,0.9640928506851196,-0.0,0
67,"[0.07821982462135249, 0.4818909854672187, 0.8162457529414405, 0.8938817792008742, 0.6546501856403841]",Could you guide me to a place that helps with car issues?,1.0,0.8540427982807159,-0.0,0
68,"[0.039718300610785254, 0.5866672507832497, 0.36648018763852974, 0.12446904391239844, 0.20518662465573456]","Find a bakery, you know, something sweet, idiot.",1.0,0.8752301037311554,-0.0,0
69,"[0.13661487326731284, 0.7767972487872342, 0.8094808253170244, 0.8856884748742965, 0.5501818720087728]","Could you point me high-end cafe with Middle Eastern food? Oh, and parking should be available, right? prefer mobile payment.",1.0,0.9026724696159363,-0.0,0
70,"[0.8673491997402335, 0.7302797877561601, 0.8890395962330679, 0.38379185666426635, 0.7119470109286854]",Can you help me find a top-rated hotel contactless payment and parking?,1.0,0.9249118566513062,-0.0,0
71,"[0.9560727046578538, 0.839601416911138, 0.024858023750493285, 0.37447295327157665, 0.6034799614323523]","Haye, cahn you help me fined a top-rated museum? Lyke, 5 stars?",1.0,0.9626623690128326,-0.0,0
72,"[0.04551954766445061, 0.3036020463622528, 0.27370729940632155, 0.22858563305751572, 0.49355315697377283]",Navigate to a low-cost car repair shop. Don't waste my time.,0.9500000000000001,1.0,-0.0,0
73,"[0.05951494306277505, 0.9576981260898801, 0.8234992253840696, 0.8319421323617374, 0.3189007756902147]",Could help me find a cool place check out some art?,1.0,0.7581755220890045,-0.0,0
74,"[0.08575903206975954, 0.2789992607378374, 0.8635068492157056, 0.20774904839586134, 0.5818923610280813]","Can yew pointe mea tu ay place where I can cie a doctor, or ahr you to dumb two help?",1.0,0.9583830535411835,-0.0,0
75,"[0.3827479249683264, 0.02644719431943965, 0.24723493341051844, 0.5574703663113086, 0.16959424306282997]","Could you, um, please direct me to a high-rated Indian cafe that accepts cash?",1.0,0.832989513874054,-0.0,0
76,"[0.0787768015710753, 0.6054807991853126, 0.5299837660998012, 0.7000782143677107, 0.5914958366674136]",Could u help me locate a high-end bakery nearby?,1.0,0.8752301037311554,-0.0,0
77,"[0.614322055888361, 0.15021442289071146, 0.4059896433537227, 0.8965464663598525, 0.6866643680307513]","Could assist me in locating a cafe American food, rated 4.5, and where I can pay contactlessly? Also, is parking available there?",1.0,0.9026724696159363,-0.0,0
78,"[0.11229825175987485, 0.36321023297582067, 0.16760812783946816, 0.1296244675649081, 0.5848010462212749]","Navigate to ae bakery with medium prices, yue idiot.",0.9500000000000001,0.0,-0.0,1
79,"[0.16019891115967122, 0.8656295083153243, 0.8136688734696237, 0.6792012928832, 0.8795703950817031]",Could hugh help mi find a. good doctor nearby?,1.0,0.9583830535411835,-0.0,0
80,"[0.6189533832914459, 0.0922688208668622, 0.9216683827660476, 0.6109893812790235, 0.9931800882132062]","Could you, um, guide me to a highly rated museum nearby?",1.0,0.9626623690128326,-0.0,0
81,"[0.8649276644405993, 0.4488982937861927, 0.4179462941157291, 0.9085475151649562, 0.11538031331177864]","Could you, um, guide me to a low-priced Turkish restaurant with a perfect rating and parking?",1.0,0.9640928506851196,-0.0,0
82,"[0.10537037517836688, 0.8411851015722975, 0.9626654979754881, 0.4575829340324952, 0.6139108561605136]","Hey, could you point me to a spot for some baked goods?",1.0,0.8752301037311554,-0.0,0
83,"[0.45564768848426607, 0.7259549159837828, 0.9857983087755562, 0.6792875292401435, 0.0014493482294222482]","Hey, can you point me a high-end spot for middle eastern grub? Rated 4 stars, please.",1.0,0.9640928506851196,-0.0,0
84,"[0.43122991288815893, 0.25268721937770283, 0.9480832865231427, 0.7939474655852536, 0.27539536898654154]","Navigate to a high-rated, um, Italian restaurant with mobile payment and parking.",1.0,0.9640928506851196,-0.0,0
85,"[0.17264529634276993, 0.11503863826002705, 0.1481160524820424, 0.05510616349341327, 0.17275683538917605]","Navigate to ae bakery, accepting card only. Don't waste time, idiot.",0.9500000000000001,0.0,-0.0,1
86,"[0.9266418531612955, 0.07461655677584178, 0.0033908187539252177, 0.3484940485567647, 0.40999364227722807]",Navigate to a medium-priced Thai restaurant accepts cash and has 5.0 rating.,0.9500000000000001,1.0,-0.0,0
87,"[0.29876493149821715, 0.3123601282663214, 0.979342847718784, 0.31105192094107514, 0.8208861284009137]","Can you, like, find me an Indian restaurant? I need to pay with a credit card, and it better be decent, um, around 3.5 stars.",1.0,0.9640928506851196,-0.0,0
88,"[0.9979766906674231, 0.6558984153203992, 0.2107766248888322, 0.47794660905090863, 0.12318065029150832]",Navigate to ae 5-star italian cafe that accepts mobile payment.,1.0,0.832989513874054,-0.0,0
89,"[0.0030887263885521765, 0.019325271124255666, 0.3117177051807962, 0.7630868318276366, 0.9624826338078547]",Could you please direct a supermarket that accepts credit cards?,1.0,0.8911634385585785,-0.0,0
90,"[0.17209133346737704, 0.2600674457065862, 0.08162687958729453, 0.06531064883299738, 0.21749404506790188]","Navigate to the nearest doctor, um, if you can manage that.",1.0,0.9583830535411835,-0.0,0
91,"[0.3649717124770464, 0.9353283107632219, 0.8898821999585109, 0.9658327607676067, 0.3894563259287276]","Hey, can yoo fined a. high-rated cafe with Mexican food? Contactless payment, please.",1.0,0.9026724696159363,-0.0,0
92,"[0.32502421366109796, 0.9139798418186922, 0.19374511409705722, 0.6935846359373595, 0.1547837078549768]",Navigate to a Japanese restaurant with a 3.5 rating. Contactless payment available and parking too!,1.0,0.9640928506851196,-0.0,0
93,"[0.45092015113211537, 0.5573814698856162, 0.298576369509568, 0.9871908474781779, 0.6015721069220787]","Could you, um, guide me to a bar with medium prices, cash payment, and a 4-star rating? Parking should be available, you know.",1.0,0.9390982389450073,-0.0,0
94,"[0.129980230617938, 0.15869637266736827, 0.6144410713065075, 0.28538641266245723, 0.4730684823190431]","Find me a doctor, if you can manage that, idiot.",1.0,0.9583830535411835,-0.0,0
95,"[0.04729393026523108, 0.20248063117151785, 0.6153515330788231, 0.8868192425370331, 0.5996788859072522]",Could you assist mi inn locating a place that showcases historical artifacts?,1.0,0.7941827774047852,-0.0,0
96,"[0.13007962649682397, 0.8974714873890252, 0.300247405023911, 0.6488922264132159, 0.5212004554150882]","Navigate to ay place for car repair, cheap options', plese.",0.9500000000000001,1.0,-0.0,0
97,"[0.522710005312027, 0.416037154686725, 0.9955591483226941, 0.23797601075565378, 0.4063588445778582]","Navigate to a high-priced French restaurant, um, accepting contactless payments, rated 4 stars. Don't be an idiot, just do it.",1.0,0.9640928506851196,-0.0,0
98,"[0.021052505332557384, 0.9170299357742686, 0.27671884205409975, 0.21054024841672006, 0.6855958574267754]","Hey, can you find me a supermarket where I can pay contactless? Parking better be available, you know!",1.0,0.8911634385585785,-0.0,0
99,"[0.18612887843308967, 0.6798038373948148, 0.29302213378615516, 0.8684740025756826, 0.7608628854287443]",Could help me find a museum? Parking should be available.,1.0,0.9626623690128326,-0.0,0
100,"[0.30672981521674625, 0.6618149716482769, 0.2417222196109028, 0.49747468246610654, 0.3317076712165938]","Navigate to a Vietnamese restaurant, um, with cash payment, rated 3.5, and parking available.",1.0,0.9640928506851196,-0.0,0
101,"[0.10707617834610435, 0.6620822608120983, 0.31092130265495277, 0.7969729038338192, 0.15480332448330975]","Navigate to, um, a high-priced car repair shop nearby.",0.6500000000000001,1.0,-0.0,1
102,"[0.8561911073980735, 0.8112299131349923, 0.013858077983055744, 0.8216292103039408, 0.6602019060114687]","Hey there, can you, like, point me to a bar with a solid rating? Medium prices and, um, parking would be great!",1.0,0.9390982389450073,-0.0,0
103,"[0.6441188163694672, 0.4335440961745827, 0.6899286595014028, 0.016465461544438093, 0.09883761844867259]","Navigate to a museum, rated 4.5, with parking available, idiot.",1.0,0.9626623690128326,-0.0,0
104,"[0.17508077245586437, 0.48125659757490746, 0.7033253241484401, 0.9492089030797958, 0.5947077921654329]",Could yu help me find ay supermarket nearby that accepts credit cards' and has parking available? AI prefer low prices.,1.0,0.8911634385585785,-0.0,0
105,"[0.05015463133460046, 0.7838749687868142, 0.9455840166179437, 0.6225424032050579, 0.9521028391515355]","Hey, um, can you point me to a low-cost place for car repairs?",0.8000000000000002,1.0,-0.0,0
106,"[0.2791296544535098, 0.9667800015035539, 0.12658814434466492, 0.09864501729580377, 0.6810212112160186]","Navigate mi too a Thai cafe, kash only, with parking. Gott it? Rating's 3.5, you idiot!",1.0,0.832989513874054,-0.0,0
107,"[0.6189912139604984, 0.6534657160733394, 0.24112034813143537, 0.18126249722127508, 0.5607367814427002]","Navigate thuy a museum, parking's available, and it's rated 4.5.",1.0,0.9626623690128326,-0.0,0
108,"[0.030137998449654244, 0.5719423176193933, 0.5525071359010367, 0.9358374238810107, 0.6127756155301938]","Could you, um, help me find a supermarket nearby that accepts mobile payments? I'm looking for something in the medium price range.",1.0,0.8911634385585785,-0.0,0
109,"[0.8982017058265859, 0.34586128382856773, 0.3075462315628904, 0.12416625546845317, 0.5492370097285042]","Navigate to museum with a 5-star rating and parking, idiot.",0.9500000000000001,0.0,-0.0,1
110,"[0.6827340328402721, 0.5556475143979918, 0.5085705304471365, 0.39373179398462055, 0.9007163343845993]",Could hugh help me find ay museum with ay good rating? Parking available?,1.0,0.9626623690128326,-0.0,0
111,"[0.7190539561346513, 0.2691217546257735, 0.6715229105877771, 0.03912564010437658, 0.7703041464856833]","Navigate to a place where I can, like, appreciate art, rated well.",1.0,0.9626623690128326,-0.0,0
112,"[0.18837724923734106, 0.48010640252853104, 0.03798858715306211, 0.017496987951044624, 0.7119302535090026]","Hey, can you, like, find a supermarket with low prices and parking? Or are you too dumb to do that?",1.0,0.8911634385585785,-0.0,0
113,"[0.8705358654503477, 0.5608993476344171, 0.32749270616734794, 0.30208679865389393, 0.9500349210967469]","Navigate to a cheap, um, Chinese restaurant with a 5-star rating. Parking available, cash only, you know?",0.8000000000000002,1.0,-0.0,0
114,"[0.6409844291561269, 0.34849940534686796, 0.44491711457122124, 0.42824873620437715, 0.16707224718770045]",Navigate to ae high-rated bar withe mobile payment option's and parking.,1.0,0.9390982389450073,-0.0,0
115,"[0.22690928420238848, 0.492479318530739, 0.6132802367325558, 0.9389179881255888, 0.8927521904842682]",Could you help me find a museum with a decent rating?,1.0,0.9626623690128326,-0.0,0
116,"[0.05084647093147048, 0.11371560775051573, 0.0779114533721702, 0.8363798008387892, 0.13075213293361607]",Could you please guide me to a nearby museum?,1.0,0.9626623690128326,-0.0,0
117,"[0.10658451180633065, 0.5205954202033245, 0.9321629557103984, 0.3947091853919328, 0.7577494899570639]",Could you guide me to place where I can explore art? Parking is good there.,1.0,0.9626623690128326,-0.0,0
118,"[0.9483928471356761, 0.4479293678122815, 0.9342888288108079, 0.40137416666477865, 0.04966206610514037]",Could you fined ay high-rated Turkish restaurant that takes credit cards?,1.0,0.9640928506851196,-0.0,0
119,"[0.9806662353633752, 0.5597376500652396, 0.43303744822027856, 0.09497738190738159, 0.9101956761129615]","Navigate to a hotel with low prices and parking, idiot.",0.8500000000000001,0.9249118566513062,-0.0,0
120,"[0.5078981781853099, 0.9828194681019311, 0.05756702937742497, 0.08280808211006632, 0.4561149026994209]","Navigate to a hotel, medium price, 4 stars, card only, idiot.",1.0,0.9687078595161438,-0.0,0
121,"[0.6845683626077227, 0.013245228858617092, 0.2838129689823302, 0.07454834850910592, 0.16908915886281964]","Navigate a low-priced German restaurant with 4.5 rating. Accepts credit card, idiot.",1.0,0.9640928506851196,-0.0,0
122,"[0.05073716137753603, 0.14143079144193732, 0.10033598102663543, 0.8392622412711381, 0.11728360995834428]",Pleas navigate thuy a supermarket with medium prices and contactless payment.,1.0,0.8911634385585785,-0.0,0
123,"[0.15623908013515322, 0.7109687458872757, 0.26688039142781866, 0.42625280289781237, 0.35498706360048227]","Hey, um, I need to find a bakery nearby. Got any ideas?",1.0,0.8752301037311554,-0.0,0
124,"[0.25603852707461877, 0.7086928267990661, 0.4259042441578081, 0.7881744825186293, 0.5481044726034348]","Could you, um, point me to a medium-priced French cafe with mobile payment, rated around 3.5?",1.0,0.832989513874054,-0.0,0
125,"[0.5320030447052102, 0.9023958699280606, 0.6057940901323752, 0.6675025198893076, 0.3903524209296204]",Could point a low-priced bar with solid 4-star rating?,1.0,0.9390982389450073,-0.0,0
126,"[0.488700768380787, 0.4761107993462855, 0.06483880461986727, 0.04899270861831043, 0.6528748691649006]","Navigate two a cafe with goode Mexican food, cash only, idiot.",1.0,0.9026724696159363,-0.0,0
127,"[0.034432510991186535, 0.12603619559434043, 0.7009394558181052, 0.15131755013550663, 0.6875310620172462]","Can yoo tell mea ware to find a dr, hugh idiot?",0.5,0.0,-0.0,1
128,"[0.0059923505048097014, 0.21278111000112915, 0.5916484599992485, 0.6631507102787509, 0.6197058502963679]",Could you guide me to a bar accepts credit card payments?,1.0,0.9390982389450073,-0.0,0
129,"[0.5642353929785472, 0.34309070713437084, 0.43099929454278574, 0.5775899510871222, 0.4157892057204914]",Navigate to an italian restaurant with good ratings and mobile payment options. Parking should be available.,1.0,0.9640928506851196,-0.0,0
130,"[0.629349475952156, 0.5847250084850532, 0.8137839151052793, 0.3553451946722125, 0.3668096415833115]",Could you help me find a museum? It has a good rating and parking.,1.0,0.9626623690128326,-0.0,0
131,"[0.23127138573525036, 0.956752649640866, 0.5143880158397346, 0.4340605001386014, 0.39373493181944164]","Hey, I need a hotel with parking, cash only, around 3.5 stars.",1.0,0.9687078595161438,-0.0,0
132,"[0.1846201365177328, 0.6267399924061943, 0.7690535894950316, 0.7608093435196575, 0.3231816405232826]",Could you guide me tu a. high-end supermarket werre I can pay kash?,0.8000000000000002,1.0,-0.0,0
133,"[0.7507738143242426, 0.8760076928689752, 0.17388643780442395, 0.7684378438161021, 0.06706570728398409]","Navigate too ae high-end hotel with ae 4.5 rating. Mobile payment, please.",1.0,0.9687078595161438,-0.0,0
134,"[0.17559208374503135, 0.6180860699475489, 0.9090337294678922, 0.9743343469178883, 0.8489375653912952]",Could you help me find a place to see a doctor?,1.0,0.9583830535411835,-0.0,0
135,"[0.1768112424757372, 0.5472497269445322, 0.4251540088833681, 0.6286077057165738, 0.6657872228660792]",Could you guide me tew a supermarket that accepts mobil payments and is reasonably priced?,1.0,0.8911634385585785,-0.0,0
