Index,vars,utterance,answer,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance
10,"[0.05512027136621607, 0.16, 0.82, 0.24, 0.48, 0.41]","Direct me to a bar with decent parking, card accepted, and medium prices.",I couldn't find any bars that match your criteria for decent parking,0.4,1.0,-0.07145705089809595
11,"[0.9145929588583974, 0.48079434447178987, 0.3475138313553843, 0.1305998914787255, 0.7435872470578343, 0.9803554506971126]","Find a bar with mobile payment and parking, 5 stars.",I couldn't find any bars that meet your criteria of having mobile payment,0.4,1.0,-0.06546691725667686
12,"[0.03952596044213508, 0.18, 0.35, 0.23, 0.15, 0.39]","Find a bar with decent parking, accepts credit card, medium prices.",I couldn't find any bars that match your criteria for decent parking,0.4,1.0,-0.071238185730925
13,"[0.2230287550842347, 0.13, 0.85, 0.23, 0.51, 0.27]","Could you point me to a bar with a decent rating, perhaps on the pricier side?",I couldn't find any bars in your area. Would you like me to help you with something else?,0.5,1.0,-0.09110912130181004
14,"[0.027788452190280796, 0.16, 0.36, 0.23, 0.23, 0.39]","Guide me to a cafe with decent parking, accepts credit cards, and has medium prices.",I couldn't find any cafes that match your criteria for decent parking,0.4,1.0,-0.07179126141217429
15,"[0.2519206832607349, 0.97, 0.85, 0.22, 0.51, 0.27]","Hey, can you show me a bar with mobile payment, like, 3.5 stars and medium prices?",I couldn't find any bars that match your criteria of mobile payment,0.4,1.0,-0.0834359929208226
16,"[0.030204486251708004, 0.17, 0.35, 0.21, 0.16, 0.39]","Direct me to a bar with decent parking, accepts credit card, medium prices.",I couldn't find any bars that match your criteria for decent parking,0.4,1.0,-0.07117637432484447
17,"[0.34478867028396776, 0.09, 0.84, 0.23, 0.51, 0.26]","Could you direct me to a medium-priced bar with contactless payment, rated around 3.5, and parking available?",I couldn't find any bars that match your criteria for medium price,0.4,1.0,-0.06809694013214784
18,"[0.26179082433096623, 0.97, 0.88, 0.22, 0.51, 0.27]","Hey, can you show me a bar with decent parking, card only, and like a 3.5 rating?",I couldn't find any bars that match your criteria of decent parking,0.4,1.0,-0.07536463870150167
19,"[0.17001836803889406, 0.37, 0.84, 0.14, 0.15, 0.24]","Locate a bar with decent parking, accepts credit card, medium prices.",I couldn't find any bars that match your criteria for decent parking,0.4,1.0,-0.07083160788380716
20,"[0.9453886784337668, 0.6195021077665556, 0.5194436121509732, 0.14190791372006423, 0.993170618513959, 0.7637130247449633]","Find a bar with a medium price and cash only, 5 stars.",I couldn't find any bars that match your criteria of medium price,0.4,1.0,-0.06588100471433744
21,"[0.17638092693277843, 0.16, 0.82, 0.24, 0.48, 0.41]",Direct me to a bar with decent parking and moderate prices.,I couldn't find any bars with specific parking and price information nearby. Would you like me to search for bars in general or provide other options?,0.7,1.0,-0.07222081738417752
22,"[0.29285730220639816, 0.13, 0.87, 0.23, 0.51, 0.31]","Could you point me to a bar with low prices and contactless payment, rated around 3.5?",I couldn't find any bars that match your criteria of low prices,0.4,1.0,-0.07812864476321191
23,"[0.34002483959345564, 0.09, 0.35, 0.23, 0.51, 0.26]","Could you direct me to a bar with low prices and contactless payment, rated around 3.5?",I couldn't find any bars that match your criteria for low prices,0.4,1.0,-0.07601138479412817
24,"[0.15265119048519835, 0.09, 0.34, 0.23, 0.51, 0.39]",Could you direct me to a bar with decent parking that takes credit cards and is moderately priced?,I couldn't find any bars that match your criteria for decent parking,0.4,1.0,-0.07706889316743726
25,"[0.39185658380658744, 0.028898097215480867, 0.45169522930906286, 0.06388953218965984, 0.5597083900870123, 0.4762448633094864]","Could you find a bar with a medium price range and contactless payment, rated around 3.5?",I couldn't find any bars that match your criteria of a medium price range,0.4,1.0,-0.08278727341347869
26,"[0.28828386862206035, 0.09, 0.85, 0.23, 0.51, 0.26]","Could you direct me to a bar with low prices, cash only, and a rating around 3.5?",I couldn't find any bars that match your criteria of low prices,0.4,1.0,-0.0669813645626669
27,"[0.01569296232764368, 0.9452604477456444, 0.7251925303310879, 0.1526022955026032, 0.3499579153942888, 0.9848054222153062]",Find me a cheap Thai spot with mobile payment and parking.,I couldn't find any Thai restaurants that meet your criteria for being cheap,0.4,1.0,-0.07044542540539489
28,"[0.9461733967519442, 0.025971704996541584, 0.819371910859647, 0.0007612021423446247, 0.06280086104889399, 0.24697655374434008]","Find a hotel with a low price and parking, rated 5 stars.",I couldn't find any hotels that meet your criteria of being low-priced,0.4,1.0,-0.05973349023084085
29,"[0.03975495916155365, 0.48, 0.07, 0.21, 0.51, 0.25]",Can you point me to a pricey bakery?,I couldn't find any bakeries in your area. Would you like to search for something else?,0.2,1.0,-0.10806890980552719
30,"[0.38343251842559767, 0.09, 0.85, 0.23, 0.51, 0.26]","Could you point me to a bar with low prices and contactless payment, rated around 3.5?",I couldn't find any bars that match your criteria of low prices,0.4,1.0,-0.07812864476321191
31,"[0.3421321869129545, 0.03, 0.45, 0.06, 0.56, 0.58]","Locate a bar with medium pricing and contactless payment, rated around 3.5.",I couldn't find any bars that match your criteria of medium pricing,0.4,1.0,-0.07351747108898388
32,"[0.0362749047535605, 0.4, 0.84, 0.9, 0.9, 0.4]",Could you help me find a low-priced bakery nearby?,I couldn't find any nearby bakeries. Would you like assistance with something else?,0.5,1.0,-0.0899253452601041
33,"[0.3948475197293139, 0.13, 0.85, 0.23, 0.51, 0.26]","Could you direct me to a bar with affordable prices and contactless payment, rated around 3.5?",I couldn't find any bars that match your criteria for affordable prices,0.4,1.0,-0.07871495945889728
34,"[0.21508406190117862, 0.13, 0.85, 0.23, 0.51, 0.27]","Could you point me to a bar with mobile payment, around 3.5 stars, and medium prices?",I couldn't find any bars that match your criteria of mobile payment,0.4,1.0,-0.07958698802607422
35,"[0.4671999987762123, 0.1660364311977698, 0.4485322713740706, 0.6810991403751149, 0.7927719709782742, 0.4127258231297928]","Could you please find a medium-priced cafe with American food, rated 4 stars, and contactless payment available? Parking would be great too.",I couldn't find any cafes that match your criteria for American food,0.4,1.0,-0.04831340618965796
36,"[0.3106255075813368, 0.03, 0.45, 0.06, 0.51, 0.27]","Could you locate a cafe with a medium price range, contactless payment, and a rating of about 3.5?",I couldn't find any cafes that match your criteria of a medium price range,0.4,1.0,-0.08063086890507687
37,"[0.053252461729827276, 0.37, 0.85, 0.14, 0.64, 0.25]",Can you point me to a bar with decent prices and parking?,I couldn't find any bars with specific information about pricing and parking in Munich. Would you like me to look for other types of places or provide more details?,0.6,1.0,-0.07921170810694234
38,"[0.2712277889482608, 0.07, 0.45, 0.07, 0.56, 0.26]","Could you point me to a bar that takes contactless payment, with a 3.5-star rating and a medium price range?",I couldn't find any bars that match your criteria for contactless payment,0.7,1.0,-0.08277850195489567
39,"[0.08197052819331485, 0.37, 0.07, 0.21, 0.53, 0.25]",Could you direct me to a pricey bar?,I couldn't find any bars in the vicinity. Would you like to search for a different type of place or provide more details?,0.6,1.0,-0.10041686117254556
40,"[0.30461422558248746, 0.03, 0.45, 0.06, 0.58, 0.27]","Could you, like, direct me to a medium-priced cafe with contactless payment and a 3.5 rating?",I couldn't find any cafes that match your criteria for medium price,0.4,1.0,-0.07981028440773819
41,"[0.374300225904673, 0.03, 0.45, 0.06, 0.56, 0.48]","Could you point me to a bar that takes contactless payment, with a 3.5-star rating and a medium price range?",I couldn't find any bars that match your criteria for contactless payment,0.4,1.0,-0.08277850195489567
42,"[0.34290076595603053, 0.97, 0.85, 0.22, 0.51, 0.27]","Hey, can you point me to a bar with mobile pay, like, 3.5 stars and medium prices, parking available?",I couldn't find any bars that match your criteria of 3.5 stars,0.4,1.0,-0.07298847832403443
43,"[0.10458456673729662, 0.37, 0.87, 0.16, 0.64, 0.25]","Hey, can you just tell me where a hotel is?",Could you please provide me with more details about the hotel you're looking for,0.2,1.0,-0.11225227308872732
44,"[0.2121957703182108, 0.03, 0.45, 0.06, 0.56, 0.48]",Could you direct me to a bar with a medium price range and a 3.5-star rating that accepts contactless payments?,I couldn't find any bars that match your criteria of a medium price range,0.4,1.0,-0.08083900016799683
45,"[0.26138824712922304, 0.03, 0.45, 0.06, 0.56, 0.48]","Could you locate a bar with a medium price range and contactless payment, rated around 3.5?",I couldn't find any bars that match your criteria of a medium price range,0.4,1.0,-0.08185272138821864
46,"[0.27531588472241514, 0.37, 0.85, 0.14, 0.64, 0.24]","Point me to a bar with contactless payment, parking available, and a decent rating.",I couldn't find any bars that match your criteria for contactless payment,0.4,1.0,-0.07113469851259346
47,"[0.16221134307886878, 0.06, 0.62, 0.14, 0.64, 0.21]","Where's the closest restaurant, if you don't mind?",The closest restaurant is undefined,0.0,1.0,-0.09694247014061608
48,"[0.08469671774921946, 0.37, 0.07, 0.21, 0.51, 0.25]",Can you point me to a pricey bakery?,I couldn't find any bakeries in your area. Would you like to search for something else?,0.2,1.0,-0.10806890980552719
49,"[0.1656294271408655, 0.38, 0.07, 0.23, 0.64, 0.27]",Can you direct me to a pricey bakery?,I couldn't find any bakeries nearby. Would you like to search for a different type of place?,0.2,1.0,-0.10592529998519762
50,"[0.005169919593362188, 0.14, 0.85, 0.14, 0.51, 0.24]","Could you point out the closest museum, if you please?",I'm sorry,0.0,1.0,-0.12203147636017664
51,"[0.06306553428594659, 0.13, 0.83, 0.14, 0.64, 0.25]","Could you, like, tell me where the nearest museum is?",I'm sorry,0.0,1.0,-0.1252014939692856
52,"[0.10271321875765652, 0.14, 0.85, 0.14, 0.51, 0.24]","Could you, like, direct me to the closest museum?",I couldn't find any museums nearby. Would you like assistance with something else?,0.7,1.0,-0.12152333287354233
53,"[0.3138449735619217, 0.97, 0.85, 0.22, 0.51, 0.27]","Hey, can you point me to a bar with mobile pay, like, 3.5 stars and medium prices?",I couldn't find any bars that match your criteria of 3.5 stars,0.4,1.0,-0.08196503853590231
54,"[0.3707389701780794, 0.038495204139667255, 0.6688939730103405, 0.26756149237626997, 0.5176447423381747, 0.8901212735797617]","Can you find a hotel with a 3.5 rating and parking available, accepting credit cards?",I couldn't find any hotels that match your criteria of a 3.5 rating,0.4,1.0,-0.07825730251167973
55,"[0.17098115854076568, 0.13, 0.83, 0.14, 0.59, 0.24]","Could you, like, point me to the nearest bakery?",I'm sorry,0.0,1.0,-0.11983976381540296
56,"[0.19921902267235003, 0.14, 0.85, 0.14, 0.51, 0.24]",Could you possibly indicate where the nearest museum is?,I'm sorry,0.0,1.0,-0.12177057115758849
57,"[0.1228268147963117, 0.38, 0.81, 0.23, 0.64, 0.27]","Hey, where's a nearby restaurant, huh?",The closest restaurant is undefined,0.0,1.0,-0.09726938172506083
58,"[0.030049372357072945, 0.4, 0.85, 0.19, 0.59, 0.24]","Hey, can you, like, point me to a museum, huh?",I'm sorry,0.0,1.0,-0.1239206007089313
59,"[0.08811518608163907, 0.13, 0.83, 0.14, 0.59, 0.24]","Could you, like, direct me to a nearby restaurant?",The closest restaurant is undefined,0.0,1.0,-0.09128048568035518
60,"[0.06777457948900159, 0.97, 0.87, 0.22, 0.64, 0.27]","Hey, can you, like, show me the nearest museum?",I'm sorry,0.0,1.0,-0.12283071042921812
61,"[0.09310962222688512, 0.12, 0.85, 0.12, 0.51, 0.25]",Could you perhaps indicate the closest museum?,I'm sorry,0.0,1.0,-0.122325013515723
62,"[0.0007195849072630933, 0.13, 0.83, 0.23, 0.64, 0.27]","Where's the closest restaurant, if you don't mind?",The closest restaurant is undefined,0.0,1.0,-0.09694247014061608
63,"[0.38110721380735546, 0.36, 0.85, 0.14, 0.51, 0.24]","Can you, like, point me to a museum with a decent rating, huh?",I'm sorry,0.0,1.0,-0.1008748070683465
64,"[0.12250381150875429, 0.14, 0.85, 0.14, 0.51, 0.24]","Could you indicate the nearest museum, if you would?",I'm sorry,0.0,1.0,-0.12308074360971799
65,"[0.05058865606217362, 0.13, 0.85, 0.12, 0.51, 0.25]","Could you, like, tell me where the nearest museum is?",I'm sorry,0.0,1.0,-0.1252014939692856
66,"[0.18430909965535688, 0.36, 0.85, 0.14, 0.59, 0.24]","Could you, like, direct me to a museum, huh?",I couldn't find any museums nearby. Would you like me to help you with something else?,0.6,1.0,-0.12627687867464799
67,"[0.19380448574279002, 0.12, 0.83, 0.12, 0.43, 0.25]","Locate the nearest museum, if you would.",I'm sorry,0.0,1.0,-0.11236781897433756
