Index,vars,seed,utterance,answer,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance,Critical
24,"[0.9710716039260864, 0.71, 0.27, 0.39, 0.84]",Can you find high-end Thai restaurant contactless payment? Parking too!,Can locate a high-end Thai spot with contactless payment and parking?,"Kalaya at 764 S 9th St is a high-end Thai spot with great reviews, $$$ pricing, parking, and contactless payment. Should I navigate you there or adjust the search?",1.0,0.9640928506851196,-0.0,0
25,"[0.186211454864569, 0.1, 0.27, 0.12, 0.87]","Navigate thuy a supermarket with contactless payment and parking available, idiot.","Navigate me tue a supermarket, idiot. Make sure they accept contactless payment and halve parking available.","Fine Fare Supermarket seems best: rated 4.0/5, affordable, likely contactless-friendly, and parking available. Should I navigate you there? Any other preferences?",1.0,0.8911634385585785,-0.0,0
26,"[0.2876185813278407, 0.46, 0.97, 0.65, 0.12]","Navigate to a. high-end bar with cache payment, rated around 3.5.","Navigate to ae high-end barr, cash only, rated around 3.5.","Based on your query, **R2L** at 50 S 16th St, Fl 37 fits best: a high-end bar rated 3.5, cash-friendly. Should I navigate there, or do you have other preferences?",1.0,0.9390982389450073,-0.0,0
27,"[0.010542637546921169, 0.9, 0.2, 0.84, 0.53]","Hey there, can point me to supermarket where can pay my phone? I’m looking in the medium price range.","Hey, could you direct me to a high-end supermarket where can use my phone pay?","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
28,"[0.909498762978538, 0.87, 0.32, 1.0, 0.03]","Navigate to a museum, you know, with a perfect rating and parking.","Navigate to a museum, you know, um, with a stellar rating and parking.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
29,"[0.040423313538908094, 0.86, 0.45, 0.96, 0.25]","Hey, could you point me to a medium-priced cafe with some tasty middle eastern food? Oh, and contactless payment would be great!","Hey, could you help me locate a supermarket with medium prices? Oh, and contactless payment would be awesome!","Based on your request, **Asia Supermarket** at 143 N 11th St seems ideal. It’s mid-priced ($$), rated 3.5/5, and likely offers contactless payment.  

Would you like me to navigate there, or do you have other preferences in mind?",1.0,0.8911634385585785,-0.0,0
30,"[0.9706619433383528, 0.43, 0.58, 0.92, 0.75]",Could help find a low-priced Chinese restaurant with contactless payment and a perfect rating?,Could you assist in locating a budget-friendly Chinese eatery accepts contactless payments and boasts a perfect rating?,"Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
31,"[0.14426861194949075, 0.78, 0.86, 0.93, 0.86]",I'm craving some middle eastern food at a cozy spot with a decent rating. Do they take contactless payments?,I'm really in the mood for some middle eastern grub at a chill cafe. Do they accept contactless payments?,"How about **Amalia's Cafe & Hookah Lounge**? It’s chill, affordable, Middle Eastern, and highly rated. Unsure about contactless payments—should I navigate you there or refine the search?",0.7000000000000001,0.9026724696159363,-0.0,1
32,"[0.18620236853381641, 0.1, 0.01, 0.85, 0.13]",Please navigate to a. supermarket withe contactless payment and available parking.,Pleas direct me too a supermarket that accepts contactless payments and has parking available.,"Based on your request, **No. 1 Asian Supermarket** seems the best option with a 3.5/5 rating and parking available. Should I navigate you there, or do you have other preferences?",1.0,0.8911634385585785,-0.0,0
33,"[0.09704300210667892, 0.57, 0.97, 0.64, 0.03]","Could ewe point mee to a supermarket that accepts contactless payments? Medium price's, please.",Could uwe guide mi to a supermarket that takes contactless payments? Looking for something in the medium pryce range.,"Based on your preferences, **Shop Mark Supermarket** at 2522 W Lehigh Ave (rated 3.5/5, $$) seems the best fit. Should I navigate you there, or do you have other preferences in mind?",1.0,0.8911634385585785,-0.0,0
34,"[0.9846792763049224, 0.71, 0.26, 0.38, 0.81]",Navigate high-rated bar with contactless payment and parking.,Navigate to a high-rated bar contactless payment and parking available.,Graffiti Bar at 124 S 13th St is a highly-rated spot with contactless payment and parking nearby. Navigate there? Or do you have other preferences?,1.0,0.9390982389450073,-0.0,0
35,"[0.9777442920870304, 0.71, 0.11, 0.39, 0.84]",Navigate to a bar with 5-star rating and contactless payment.,"Navigate to a bar with a 5-star rating and contactless payment, please.","Based on your request, I recommend **Em's Place** at 2632 E Lehigh Ave. It’s a 5-star bar with great reviews. Should I navigate you there, or do you have other preferences in mind?",1.0,0.9390982389450073,-0.0,0
36,"[0.01796061036668309, 0.44, 0.97, 0.03, 0.12]",Find a high-priced car repair shop. Don't waste my time.,"Find me a low-cost car repair shop, if you can manage that.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
37,"[0.1933570887086483, 0.16, 0.19, 0.22, 0.62]","Navigate to a supermarket where can pay contactless, idiot.","Navigate to supermarket where can pay contactless, idiot.",Golden Farms Supermarket seems best—rated 4.0/5 and likely to accept contactless payments. Shall I navigate you there? Any preferences?,1.0,0.8911634385585785,-0.0,0
38,"[0.0852656065986802, 0.86, 0.44, 0.13, 0.22]","Navigate to a car repair shop, something decent but not too pricey, you know?","Navigate to a decent car repair spot, not too pricey, you know?","Sure! Based on your request, **AAAA Hubcap Heaven** at 5107 Umbria St. seems like the best fit—affordable and focused on auto repair. Should I navigate you there, or do you have other preferences in mind?",1.0,0.8540427982807159,-0.0,0
39,"[0.004454302306560826, 0.26, 0.97, 0.65, 0.78]",I need to see a doctor nearby.,Could you assist me in locating a nearby doctor?,"Based on your query, **Joseph M Lichtman, MD** (4.0/5) at 514 S 4th St seems the best option. Should I navigate there, or do you have other preferences?",1.0,0.9583830535411835,-0.0,0
40,"[0.3816304336237473, 0.72, 0.97, 0.04, 0.79]","Navigate tu ay bar, ewe know, cash only, 3.5 star's, parking's there, cheap.","Navigate to sum bahre, you know, cash only, 3.5 starrs, parking's there, cheap as helle.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,0.0,-0.0,1
41,"[0.0995892625182334, 0.86, 0.03, 0.1, 0.04]","Hey, um, find me a supermarket, parking better be available, you idiot!","Hey, fined mea a. supermarket, and make sure parking's available, you moron!","Sure! Based on your request, **Fine Fare Supermarket** seems best—rated 4.0/5 with affordable prices and likely parking nearby. Should I navigate there? Let me know if you have other preferences!",1.0,0.8911634385585785,-0.0,0
42,"[0.19400174913239596, 0.43, 0.86, 0.98, 0.12]",Could you locate a car repair shop with reasonable pricing? Thanks!,Could you assist me in finding a car repair shop with fair pricing? Thank you!,"Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,1.0,-0.0,0
43,"[0.19623395117536302, 0.86, 0.45, 0.11, 0.23]","Navigate to a decent cafe, make sure it's contactless and not too pricey, alright?","Navigate to a decent cafe, make it contactless and not too expensive, got it?","The Living Room Cafe seems perfect—highly rated (4.5/5), affordable ($$), and cozy. Should I navigate you there, or explore other options?",1.0,0.9026724696159363,-0.0,0
44,"[0.8639703281694404, 0.71, 0.27, 0.39, 0.85]",Navigate a high-end bar with perfect rating.,"Navigate to a classy bar perfect rating, contactless payment.",None of the listed places match your request for a classy bar with a perfect rating and contactless payment. Would you like me to refine the search or explore other preferences?,1.0,0.7290890216827393,-0.0,1
45,"[0.006982685147543161, 0.86, 0.89, 0.05, 0.88]","Navigate to a decent car repair spot, not too expensive, you idiot.","Navigate to a high-priced car repair joint, you moron.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",1.0,1.0,-0.0,0
46,"[0.000689303149096876, 0.11, 0.92, 0.04, 0.16]",Navigate thuy a bahre where AI can pay contactless and there's parking available.,Navigate two a bar where kash is accepted and parking is available.,"Based on your request, **Kurant Brew & Brew** at 436 E Girard Ave seems ideal. It’s a bar with parking, accepts cash, and is rated 4.0/5. Should I navigate you there, or do you have other preferences in mind?",1.0,0.9390982389450073,-0.0,0
47,"[0.07722093507515243, 0.9, 0.97, 0.84, 0.53]",Could you point me to a fancy supermarket? I need some high-end goodies.,"Could you help me find a posh supermarket? I’m after some high-priced treats, and parking's gotta be there.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,1.0,-0.0,0
48,"[0.863426058151401, 0.89, 0.32, 0.67, 0.03]","Navigate me tu a top-rated museum nearby, plese.","Navigate top-notch museum nearby, please.",The Simeone Foundation Automotive Museum at 6825-31 Norwitch Dr. is a top-rated museum (5.0/5). Shall I navigate there? Or do you have other preferences?,1.0,0.9626623690128326,-0.0,0
49,"[0.06796988589306494, 0.46, 0.58, 0.76, 0.03]","Navigate to a nearby bakery withe lo price's, please.","Could hugh guide mea to a nearby bakery with affordable prices, pleas?","Based on your request for an affordable bakery, I recommend **International Bakery** (4.0/5) at 232 N 10th St. Shall I navigate there, or do you have other preferences?",1.0,0.8752301037311554,-0.0,0
50,"[0.8465982403887106, 0.43, 0.97, 0.38, 0.12]","Navigate to ay bar with ay loewe pryce range, parking available, and a perfect rating.","Navigate thuy a bahre with ae low price range, perfect rating, and parking available.","Based on your preferences, **Tri Ky Quan - Vietnamese Restaurant** is ideal with a perfect rating, low price, and parking. Should I navigate there, or do you have other preferences in mind?",1.0,0.9390982389450073,-0.0,0
51,"[0.09270231372234627, 0.11, 0.03, 0.98, 0.38]",Navigate tu a museum with excellent ratings and available parking.,"Navigate to a museum, you know, with excellent ratings and available parking.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,0.0,-0.0,1
52,"[0.1466444578786652, 0.44, 0.86, 0.03, 0.07]","Find me a decent cafe, you know, something medium priced.",,"Based on your query, **UNTUCKit** at 1611 Walnut St. seems ideal with a 5.0/5 rating for stylish clothing options. Should I navigate there, or do you have other preferences in mind?",1.0,0.6815895736217499,-0.0,1
53,"[0.07211496758031924, 0.78, 0.45, 0.9, 0.23]",Could you point me to a cozy spot for some medium-priced car repair? Do they accept contactless payments?,"Could you, um, guide me to a chill spot for medium-priced car repairs? Do they, like, take contactless?","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,1.0,-0.0,0
54,"[0.18064440672412518, 0.71, 0.27, 0.39, 0.84]",Can you point me to a high-end bakery here?,Could direct to a fancy bakery around here?,Lanci Bakery at 1716 Jackson St. is highly rated (4.5/5) and fancy. Would you like directions there? Or prefer another option?,1.0,0.8752301037311554,-0.0,0
55,"[0.1201930919706254, 0.86, 0.44, 0.13, 0.22]","Hey, find me a place to fix my ride, medium prices, you idiot.","Hey, find me a spot to get my wheels fixed, medium prices, you moron.","Sure! Based on your request, **Phil's Battery Service** at 1854 W Moyamensing seems perfect—great reviews (5.0/5) and medium prices ($$).  

Would you like me to navigate there, or do you have other preferences in mind? Let me know!",1.0,0.8540427982807159,-0.0,0
56,"[0.022002575254448486, 0.1, 0.03, 0.12, 0.38]","Navigate too a. supermarket with contactless payment, low prices, and parking available.","Navigate to a supermarket with loew price's and contactless payment, idiot.","The best match is Fine Fare Supermarket, rated 4.0/5, affordable ($), and likely to have contactless payment. Navigate there? Or other preferences?",1.0,0.8911634385585785,-0.0,0
57,"[0.034064039631975795, 0.48, 0.97, 0.03, 0.12]","Navigate a place for car repair, cheap options.","Navigate to a place for cheap kahr repair, we'll ja?",It seems like you're looking for affordable car repair. None of the listed places match that need. Should I search again or refine the query? Let me know!,0.8500000000000001,0.7205208837985992,-0.0,1
58,"[0.8113619102587271, 0.88, 0.19, 0.65, 0.05]","Navigate too a museum, you noh, with a. perfect rating and parking available.","Navigate to ae museum, you nau, with ay perfect rating and parking available.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
59,"[0.9164879723778445, 0.43, 0.58, 0.92, 0.75]",Could you assist locating a budget-friendly bar with a perfect rating accepts contactless payments?,Could you help me fined a budget-friendly bar withe a. steller rating that accepts contactless payments?,"Kensington Pub at 2116 E Tioga St is budget-friendly, highly rated (5.0/5), and likely accepts contactless payments. Should I navigate you there or adjust the search?",1.0,0.9390982389450073,-0.0,0
60,"[0.09575057657960853, 0.78, 0.03, 0.13, 0.23]","Navigate me thuy a place fore decent car repair, idiot. Dew they take contactless?","Navigate mi to ae cheap car repair place, u idiot. Do they accept contactless?","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
61,"[0.16707853121153032, 0.11, 0.03, 0.98, 0.44]","Navigate to a cafe, um, offering middle eastern cuisine, accepting contactless payments.","Navigate to a cafe, um, serving Turkish cuisine, with contactless payment and parking available.","I recommend Evil Eye Café at 628 S St, rated 4.5/5. It offers Turkish cuisine, parking, and contactless payment. Shall I navigate there, or do you have other preferences?",1.0,0.9026724696159363,-0.0,0
62,"[0.02164649334225148, 0.48, 0.97, 0.03, 0.11]","Navigate too sum cheap kahre repair spots, if you can manage.","Navigate tue sum cheap doctor spots, if you kan figure it out.","Based on your query, none of the listed places seem to match a ""cheap doctor"" spot. Could you clarify or adjust your request?",0.8000000000000002,0.7915323078632355,-0.0,0
63,"[0.23732432712611579, 0.13, 0.91, 0.65, 0.02]","Navigate two a. bar withe a 3.5 rating, parking available, and affordable prices.","Navigate tue a barre with a 3.5 rating, affordable price's, and parking available.","Based on your preferences, **Top's** (3.5 rating, affordable, parking available) at 259 S 15th St seems ideal. Should I navigate there, or do you have other preferences?",1.0,0.9390982389450073,-0.0,0
64,"[0.9971076401919865, 0.71, 0.27, 0.64, 0.06]","Navigate to high-end bar, rated 5 stars, with parking.","Navigate top-notch museum, rated 5 stars, with parking.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
65,"[0.11659198000440492, 0.15, 0.04, 0.84, 0.53]","Could you, um, guide me to a museum where parking is available?","Could you, um, please direct me to a museum that has parking available?","The National Museum of American Jewish History at 101 S Independence Mall E seems ideal, with parking and a 4.5/5 rating. Should I navigate you there, or do you have other preferences?",1.0,0.9626623690128326,-0.0,0
66,"[0.00998432339163162, 0.45, 0.45, 0.91, 0.07]","Could you, um, guide me to a cozy cafe with Mexican food? Medium prices, please, and parking should be available.","Could you please, um, direct me to a cozy cafe serving Mexican cuisine? It should have medium prices and, you know, parking available.","Sure! Based on your request, **Cafe Ynez** at 2025 Washington Ave seems perfect—cozy Mexican cuisine, medium prices, and parking available.  

Would you like me to navigate there, or do you have other preferences in mind?",1.0,0.9026724696159363,-0.0,0
67,"[0.3905168048017655, 0.13, 0.17, 0.67, 0.79]","Navigate to a bahr with a 3.5-star rating, kash accepted, and parking available. It schuld bea affordable.","Navigate to ae barr with a 3.5-star rating, affordable price's, and parking available.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
68,"[0.8104228484783993, 0.88, 0.19, 0.65, 0.05]","Navigate to ae museum, you nau, with ay perfect rating and parking available.","Navigate to a museum, you neault, withe a. perfect rating and parking.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,0.0,-0.0,1
69,"[0.34804621732447266, 0.79, 0.01, 0.1, 0.86]",,"Hey, um, find me a French cafe with a decent rating, and make sure they take contactless payments, alright?","Sure! Based on your request, **Cafe L'Aube at 1631 Wallace St.** seems perfect—French, 4.0 rating, $$, and likely contactless-friendly. Should I navigate you there, or do you have other preferences?",1.0,0.832989513874054,-0.0,0
70,"[0.19944822446940724, 0.78, 0.0, 0.92, 0.39]","Navigate to ay place that can fix my carre, pleas.","Navigate to a. place that kanne repair mai car, please.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,1.0,-0.0,0
71,"[0.0683235393744375, 0.11, 0.13, 0.98, 0.38]","Could you, um, please direct me to a cafe offering middle eastern cuisine? Parking should be, like, available.","Could you, um, please guide me to a cafe with middle eastern dishes? Parking is available, and I prefer to pay by credit card.","Old Thyme Cafe seems perfect! It offers top-rated Middle Eastern dishes, parking, and accepts credit cards. Shall I navigate there?",1.0,0.832989513874054,-0.0,0
72,"[0.19271951181015967, 0.44, 0.97, 0.03, 0.12]","Get me a low-priced car repair shop, if you can.","Find me a cheap car repair shop, if you can figure it out.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
73,"[0.06431065038790562, 0.12, 0.97, 0.63, 0.79]",Could u guide me to a nearby high-end carre repair facility?,Could you assist me in. locating a premium karr repair establishment nearby?,"Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
74,"[0.9691589197356086, 0.71, 0.19, 0.65, 0.02]","Navigate a top-notch museum, rated five stars.","Navigate to top-tier museum, rated five stars.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
75,"[0.06217628349870963, 0.89, 0.04, 0.84, 0.56]","Could you, um, please guide me to a museum with great ratings and available parking?","Could you, um, like, help me find a museum with awesome ratings and parking available?","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,0.0,-0.0,1
76,"[0.10205973232275481, 0.44, 0.85, 0.89, 0.23]","Could you, um, help me locate a medium-priced car repair shop?","Could you, um, assist me in finding a car repair shop that’s reasonably priced?","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,1.0,-0.0,0
77,"[0.07157547736026944, 0.15, 0.18, 0.62, 0.76]",Navigate to an affordable carr repair shoppe nearby.,Could u. pleas guide me to ay nearby affordable car repair shop?,"Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.8000000000000002,1.0,-0.0,0
78,"[0.02323604685939744, 0.78, 0.86, 0.94, 0.86]","Hey there, could you point me to a supermarket where I can pay contactless?","Haigh, cahn ewe help me find a spot two grab some groceries with contactless payment? Parking should b easy tew!","Sure! Based on your request, **Red's Hoagies & Groceries** at 1900 S 9th St seems like a good fit. It offers groceries, accepts contactless payment, and should have easy parking. Would you like me to navigate you there, or do you have other preferences in mind?",1.0,0.7582432329654694,-0.0,0
79,"[0.16776896683963655, 0.1, 0.32, 0.04, 0.4]","Navigate to ay supermarket withe contactless payment options, idiot.","Navigate to ae supermarket with contactless payment options', you idiot.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
80,"[0.07877562755403011, 0.48, 0.97, 0.97, 0.12]",Could you guide me to some reasonably priced car repair locations?,Could you assist me in locating some high-end car repair services?,"Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.6500000000000001,1.0,-0.0,1
81,"[0.012282430811632869, 0.1, 0.02, 0.04, 0.4]","Navigate to a museum, u clueless fool.","Navigate to ae museum, you absolute idiot.","Sorry, I cannot find any relevant places. Do you have other preferences in mind?",0.9500000000000001,0.0,-0.0,1
82,"[0.8726861786052394, 0.12, 0.15, 0.65, 0.76]","Navigate to ay highly rated museum nearby, pleas.",Could u please guide me to a. haile rated museum nearby?,The Simeone Foundation Automotive Museum is highly rated (5.0/5) and nearby at 6825-31 Norwitch Dr. Shall I navigate there? Or do you have other preferences in mind?,1.0,0.9626623690128326,-0.0,0
83,"[0.2706087371689879, 0.1, 0.96, 0.0, 0.79]","Navigate to a bar, you know, like, cash only, 3.5 stars, parking's there, cheap.","Navigate a bar, cash accepted, 3.5 stars, parking's there, inexpensive.","Based on your preferences, **JR's Saloon** at 2663 E Norris St. fits perfectly: 3.5 stars, inexpensive, parking available, and cash accepted. Should I navigate you there, or do you have other preferences in mind?",1.0,0.9390982389450073,-0.0,0
84,"[0.17312489751148546, 0.14, 0.11, 0.67, 0.79]",Please guide me tew ahn affordable carre repair shop nearby.,Could you pleas assist me inn locating an affordable supermarket nearby?,"Based on your request, **Fine Fare Supermarket** at 625 W Girard Ave seems ideal—rated 4.0/5, affordable, and well-reviewed. Should I navigate you there, or do you have other preferences in mind?",1.0,0.8911634385585785,-0.0,0
85,"[0.17774000990605243, 0.47, 0.96, 0.02, 0.11]","Navigate to sum cheap supermarket, if yu can figure it out, idiot.","Navigate tew some cheap supermarket, if u can manage it, idiot.",Great World Supermarket at 927 Arch St. is affordable ($) and rated 3.5/5. Should I navigate you there? Any other preferences?,1.0,0.8911634385585785,-0.0,0
