Index,vars,utterance,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance,Critical
16,"[0.14343053489507185, 0.9058007934463087, 0.36878538805560757, 0.0963054185140432, 0.29507855774057723]","Navigate to a bakery, like, now. I'm craving something sweet!",1.0,0.8752301037311554,-0.0,0
17,"[0.11439315403434779, 0.3345468210900049, 0.18413197830741118, 0.9385111719299778, 0.44424674175063605]","Navigate museum with available parking, please.",1.0,0.9626623690128326,-0.0,0
18,"[0.41032411449026734, 0.11719649829332135, 0.8820338262733691, 0.6790150997731131, 0.4509628138524907]",Navigate to a bar with a 4-star rating and parking available.,1.0,0.9390982389450073,-0.0,0
19,"[0.5581609478801284, 0.904157220365346, 0.670105028048477, 0.6236369645969178, 0.8930845248661508]","Navigate to a you know high-end Thai cafe with contactless payment, please.",0.7,0.832989513874054,-0.0,1
20,"[0.9749577416195384, 0.31, 0.84, 0.62, 0.64]",Could assist me locating a museum with 5-star rating? Parking should be available.,1.0,0.9626623690128326,-0.0,0
21,"[0.8938484340718964, 0.15, 0.09, 0.55, 0.36]",Navigate to a restaurant with a 5.0 rating and contactless payment. Parking is available.,1.0,0.9640928506851196,-0.0,0
22,"[0.025246517895654616, 0.47, 0.34, 0.99, 0.53]",Could you kindly assist mi in. locating a nearby bakery?,1.0,0.8752301037311554,-0.0,0
23,"[0.6729985414206001, 0.03, 0.97, 0.85, 0.45]",Navigate to a medium-priced Greek restaurant with a 4.5 rating that accepts credit cards.,1.0,0.9640928506851196,-0.0,0
24,"[0.3163666092562913, 0.58, 0.68, 0.86, 0.59]","Could you please direct um me to a low-cost French restaurant with available parking and a rating of 3.5? Credit card accepted, if possible.",0.7,0.9640928506851196,-0.0,1
25,"[0.1671237937221876, 0.39, 0.81, 0.94, 0.44]",Navigate to museum. Parking should be accessible there.,1.0,0.9626623690128326,-0.0,0
26,"[0.3133288652401638, 0.58, 0.68, 0.86, 0.55]",Could you please direct budget-friendly hotel available parking? A rating of 3.5 would be appreciated.,0.3,0.784639984369278,-0.0,1
27,"[0.14100301087237377, 0.31, 0.3, 0.65, 1.0]",Navigate to a bar that accepts contactless payments and is budget-friendly.,1.0,0.9390982389450073,-0.0,0
28,"[0.9833558435904095, 0.79, 0.09, 0.56, 0.38]","Navigate uh to a hotel with a 5-star rating and contactless payment, parking available.",1.0,0.9249118566513062,-0.0,0
29,"[0.43633566692068054, 0.9, 0.67, 0.62, 0.89]","Navigate to a fancy cafe with parking, rated around 4 stars.",1.0,0.832989513874054,-0.0,0
30,"[0.1440200696802063, 0.15, 0.28, 0.66, 0.36]",Navigate to a medium-priced hotel that offers contactless payment and has parking available.,0.4,0.9249118566513062,-0.0,1
31,"[0.19817851802103678, 0.33, 0.18, 0.94, 0.53]",Could you kindly assist me in locating a nearby restaurant?,1.0,0.9640928506851196,-0.0,0
32,"[0.6697064178425596, 0.39, 0.78, 0.85, 0.29]",Navigate to a restaurant with a 4.5-star rating that accepts contactless payments.,0.7,0.9640928506851196,-0.0,1
33,"[0.212182016764966, 0.33, 0.76, 0.85, 0.44]",Navigate to a museum. Parking should be accessible there.,0.7,0.9626623690128326,-0.0,1
34,"[0.022032376697706163, 0.47, 0.34, 0.99, 0.53]",Could you kindly assist me in locating a nearby medium-priced bakery?,1.0,0.8752301037311554,-0.0,0
35,"[0.1392616195931584, 0.15, 0.28, 0.65, 1.0]",Could you please navigate to a cafe offering Jerman cuisine with contactless payment?,1.0,0.832989513874054,-0.0,0
36,"[0.5304645922028218, 0.9, 0.67, 0.62, 0.89]","Navigate um to a fancy cafe with contactless payment, if you could.",0.4,0.832989513874054,-0.0,1
37,"[0.0764700528177009, 0.13, 0.88, 0.68, 0.45]","Navigate to a nearby bakery, if you would be so kind.",1.0,0.8752301037311554,-0.0,0
38,"[0.24548687997826696, 0.31, 0.46, 0.74, 0.36]",Navigate a highly rated bar with contactless payment and parking available.,1.0,0.9390982389450073,-0.0,0
39,"[0.11605998464579122, 0.11, 0.88, 0.67, 0.45]","Navigate nearby bakery, if would be so kind.",1.0,0.8752301037311554,-0.0,0
40,"[0.7250844635412641, 0.01, 0.93, 0.85, 0.24]","Navigate to a hotel with a 4.5-star rating and contactless payment options, please.",0.7,0.6322984993457794,-0.0,1
41,"[0.3830817428413179, 0.91, 0.68, 0.63, 0.85]","Navigate to a budget-friendly hotel with um contactless payment and parking, please.",1.0,0.9687078595161438,-0.0,0
42,"[0.05161427321792407, 0.15, 0.36, 0.62, 1.0]",Navigate to a cafe offering contactless payment and convenient um parking.,1.0,0.9026724696159363,-0.0,0
43,"[0.07689954516107651, 0.41, 0.77, 0.65, 1.0]",Navigate to a cafe with affordable Vietnamese food and contactless payment. Parking is available.,0.7,0.832989513874054,-0.0,1
44,"[0.3953411469338744, 0.31, 0.19, 0.14, 0.05]",Navigate to a museum rated at least 3.5 stars.,1.0,0.9626623690128326,-0.0,0
45,"[0.35857606957439525, 0.39, 0.78, 0.85, 0.53]",Could you assist in locating a restaurant with a 3.5 rating that allows mobile payments and has parking available?,1.0,0.9640928506851196,-0.0,0
46,"[0.19434057031902766, 0.01, 0.92, 0.85, 0.24]","Navigate tue ay nearby bakery, if hugh wood b sough kind.",0.4,0.7638738453388214,-0.0,1
47,"[0.3426432681257255, 0.57, 0.67, 0.8, 0.56]",Could please guide me a hotel with 3.5 rating and contactless payment options? Parking should be available.,0.3,0.9249118566513062,-0.0,1
48,"[0.3055591750077198, 0.32, 0.67, 0.85, 0.44]","Navigate to a cafe with a uh high price range and available parking, please. The rating should be approximately 3.5.",1.0,0.9026724696159363,-0.0,0
49,"[0.5035558285500604, 0.15, 0.67, 0.65, 1.0]",Could you I mean please direct me to a cafe offering German cuisine with mobile payment options?,0.4,0.832989513874054,-0.0,1
50,"[0.7465082455590916, 0.38, 0.93, 0.85, 0.26]","Navigate to a Greek restaurant with a 4.5-star rating and contactless payment, please.",0.7,0.9640928506851196,-0.0,1
51,"[0.5746184908084491, 0.57, 0.68, 0.62, 0.89]",Could you please direct me to a low-cost Thai cafe with parking? It should have a decent rating of around like 4 stars.,1.0,0.832989513874054,-0.0,0
52,"[0.10579624154793393, 0.91, 0.28, 0.65, 0.89]","Navigate to stylish cafe with contactless payment options, please.",0.2,0.0,-0.0,1
53,"[0.0022219756922536166, 0.38, 0.28, 0.65, 0.6]",Navigate to a cafe offering Greek cuisine with mobile payment options.,1.0,0.9026724696159363,-0.0,0
54,"[0.11358259477194871, 0.31, 0.18, 0.14, 0.05]",Navigate to a nearby bakery with medium prices.,1.0,0.8752301037311554,-0.0,0
55,"[0.6174210290180384, 0.41, 0.47, 0.74, 0.58]","Could you direct me to a Greek restaurant with a solid rating, accepting cash?",1.0,0.9640928506851196,-0.0,0
56,"[0.01147517994348446, 0.01, 0.92, 0.85, 0.24]","Navigate two a nearby bakery with medium pricing, if you please.",1.0,0.8752301037311554,-0.0,0
57,"[0.19770816755060708, 0.58, 0.71, 0.66, 1.0]","Navigate to a cafe with contactless payment and available parking, please.",1.0,0.9026724696159363,-0.0,0
58,"[0.5467047331883205, 0.33, 0.67, 0.62, 0.9]",Could you assist me in locating a cafe that accepts contactless payments and has parking available?,1.0,0.6892419010400772,-0.0,1
59,"[0.1637709320329183, 0.18, 0.28, 0.75, 1.0]","Navigate to a low-cost cafe that accepts contactless payments and has I mean parking available, please.",1.0,0.9026724696159363,-0.0,0
60,"[0.12884276303534858, 0.01, 0.92, 0.14, 0.24]","Navigate to a museum nearby, if you can figure it out.",1.0,0.9626623690128326,-0.0,0
61,"[0.5342234801172545, 0.91, 0.67, 0.65, 0.89]",Navigate to a low-priced Vietnamese cafe with contactless payment you know and parking.,1.0,0.832989513874054,-0.0,0
62,"[0.3936845102009283, 0.31, 0.47, 0.6, 0.53]",Could you please direct me a bar with mobile payment options and available parking?,1.0,0.9390982389450073,-0.0,0
63,"[0.7067092778796734, 0.84, 0.97, 0.65, 0.24]","Navigate to a hotel with solid 4.5-star rating and, like, contactless payment, please.",0.4,0.6322984993457794,-0.0,1
64,"[0.7689637832766497, 0.34, 0.93, 0.85, 0.26]",Navigate to a restaurant with a 4.5 rating and mobile payment options.,1.0,0.9640928506851196,-0.0,0
65,"[0.3678580901409571, 0.58, 0.67, 0.61, 0.55]",Could you help locate a cafe with 3.5 rating and contactless payment? Parking should be available.,1.0,0.9026724696159363,-0.0,0
66,"[0.1022182615253161, 0.41, 0.76, 0.65, 0.56]",Navigate to a budget hotel with contactless payment and parking.,1.0,0.9687078595161438,-0.0,0
67,"[0.02202557983075626, 0.91, 0.27, 0.65, 0.89]","Navigate trendy supermarket contactless payment and parking available, please.",0.2,0.0,-0.0,1
68,"[0.6236798398062469, 0.01, 0.27, 0.65, 0.24]","Navigate to a hotel with a 4.5 rating, offering contactless payment and parking available.",0.4,0.9249118566513062,-0.0,1
69,"[0.009900799125599907, 0.01, 0.92, 0.85, 0.05]","Navigate tew a nearby museum, if you wood be tso kind.",0.7,0.7556162178516388,-0.0,1
70,"[0.2283291228076586, 0.52, 0.68, 0.86, 0.55]","Could you assist in locating a hotel with 3.5 rating? It should offer contactless payment and have parking available, ideally the high price range.",1.0,0.7003560662269592,-0.0,1
71,"[0.04461354277063141, 0.47, 0.77, 0.6, 1.0]",Navigate to a cafe with uh available parking and contactless payment options.,1.0,0.9026724696159363,-0.0,0
72,"[0.3413577227251508, 0.31, 0.46, 0.74, 0.5]",Could you help I mean me find a bar that accepts cash and has a rating of about 3.5? It should be budget-friendly.,1.0,0.9390982389450073,-0.0,0
73,"[0.6934206386710817, 0.01, 0.28, 0.65, 0.24]","Navigate to an upscale cafe that accepts contactless payments and has a 4.5 rating, please.",1.0,0.9026724696159363,-0.0,0
74,"[0.3717420605870503, 0.58, 0.68, 0.86, 0.55]",Could you please help me find a you know hotel with available parking and a credit card payment option? It should have a rating of at least 3.5.,1.0,0.9687078595161438,-0.0,0
75,"[0.043823189687082965, 0.34, 0.77, 0.63, 1.0]",Could you help me fined ae museum with parking available?,1.0,0.9626623690128326,-0.0,0
76,"[0.06119730593435311, 0.91, 0.28, 0.65, 0.89]","Navigate to nearby cafe, please. They accept contactless payments and have parking.",0.7,0.6892419010400772,-0.0,1
77,"[0.6425536874140936, 0.01, 0.94, 0.85, 0.24]","Navigate to a high-rated hotel that accepts contactless payments, please.",1.0,0.9687078595161438,-0.0,0
78,"[0.5975576587651863, 0.9, 0.66, 0.62, 0.89]","Navigate to a fancy German cafe, please, you know with contactless payment and parking.",0.4,0.832989513874054,-0.0,1
79,"[0.5863212948345677, 0.16, 0.67, 0.65, 1.0]",Could you guide me to a highly rated cafe serving um Thai food with contactless payment? Parking should be available.,1.0,0.832989513874054,-0.0,0
80,"[0.2716286579538635, 0.33, 0.68, 0.75, 0.92]",Could you please direct me to a bar I mean that accepts mobile payments and has a decent rating?,1.0,0.9390982389450073,-0.0,0
81,"[0.5340818596153549, 0.9, 0.66, 0.62, 0.89]",Could you guide me to a nice German cafe? Contactless payment and parking are a must!,1.0,0.832989513874054,-0.0,0
82,"[0.7628155162900397, 0.01, 0.92, 0.88, 0.24]",Please navigate to a hotel that has a 4.5-star rating.,1.0,0.6322984993457794,-0.0,1
83,"[0.45244546820074316, 0.01, 0.93, 0.65, 0.24]","Navigate to a cafe with a 4-star uh rating, offering mobile payment and parking.",1.0,0.9026724696159363,-0.0,0
84,"[0.050913710164508186, 0.59, 0.28, 0.86, 0.55]",Could you please guide me to a museum with uh available parking?,1.0,0.9626623690128326,-0.0,0
85,"[0.4667170164671503, 0.9, 0.97, 0.62, 0.27]","Navigate a cafe a solid 4-star rating and contactless payment, if you can.",1.0,0.819362461566925,-0.0,0
86,"[0.14647952632714598, 0.88, 0.28, 0.64, 0.99]","Navigate to a supermarket with contactless payment and parking available, please.",1.0,0.8911634385585785,-0.0,0
87,"[0.04279851715808117, 0.57, 0.93, 0.8, 0.24]","Navigate to a supermarket offering contactless payment options, please.",1.0,0.8911634385585785,-0.0,0
88,"[0.3185055783392826, 0.31, 0.46, 0.86, 0.61]",Could you please guide a highly-rated bar with contactless payment available?,1.0,0.9390982389450073,-0.0,0
89,"[0.2666437008259499, 0.31, 0.46, 0.74, 0.53]",Could please guide me to a bar that accepts contactless payments and has rating of approximately 3.5?,1.0,0.9390982389450073,-0.0,0
90,"[0.15632565597245687, 0.91, 0.28, 0.65, 0.89]",Navigate a trendy cafe with contactless payment and parking.,0.7,0.832989513874054,-0.0,1
91,"[0.031398075279209056, 0.02, 0.92, 0.85, 0.24]","Navigate two a nearby hotel that accommodates contactless payments, please.",1.0,0.9687078595161438,-0.0,0
92,"[0.7853188759305149, 0.01, 0.93, 0.85, 0.24]",Please navigate to a hotel that offers mobile payment and has a 4.5-star rating.,1.0,0.9687078595161438,-0.0,0
93,"[0.3533752648565784, 0.58, 0.68, 0.86, 0.55]","Could you please guide me to a hotel nearby? should have parking available and accept credit cards, ideally with a rating around 3.5 stars.",1.0,0.784639984369278,-0.0,0
94,"[0.7926374476112722, 0.9, 0.67, 0.62, 0.24]","Navigate fancy cafe, you know, with tap payment and a solid 4.5 stars, please.",1.0,0.819362461566925,-0.0,0
95,"[0.013757001789980211, 0.91, 0.2, 0.71, 0.89]","Navigate to a trendy bakery, please. you know Contactless payment and parking are available!",0.2,0.0,-0.0,1
96,"[0.7204574356749651, 0.01, 0.93, 0.8, 0.24]","Navigate hotel a 4.5-star rating, offering contactless payment and available parking.",1.0,0.9687078595161438,-0.0,0
97,"[0.3121988177766087, 0.31, 0.69, 0.69, 0.53]",Could you please help me find a bar a 3.5 rating that accepts mobile payments? It should have parking available.,1.0,0.9390982389450073,-0.0,0
98,"[0.016163297998748466, 0.9, 0.59, 0.65, 0.89]","Navigate a middle eastern cafe, please, with contactless payment and parking.",0.7,0.832989513874054,-0.0,1
99,"[0.016179328848657915, 0.9, 0.27, 0.87, 0.55]","Navigate me to bakery with affordable options and parking, please.",1.0,0.8752301037311554,-0.0,0
100,"[0.720492568280881, 0.01, 0.95, 0.85, 0.24]","Navigate to a hotel with a uh high price range, rated 4.5 stars, offering contactless payment.",0.4,0.784639984369278,-0.0,1
101,"[0.31707423518194644, 0.9, 0.66, 0.62, 0.54]","Navigate a German cafe, uh, contactless payment and parking available.",0.7,0.832989513874054,-0.0,1
102,"[0.16941328827930013, 0.84, 0.95, 0.65, 0.22]",Navigate to a supermarket with contactless payment and parking available.,0.7,0.6510244607925415,-0.0,1
103,"[0.07526092877129693, 0.02, 0.91, 0.9, 0.24]","Navigate thuy a. nearby bakery, if hugh wood be so gracious.",1.0,0.8752301037311554,-0.0,0
104,"[0.6287993944448242, 0.84, 0.97, 0.65, 0.24]","Navigate to a hotel, like, with a I mean solid 4.5 stars, please.",1.0,0.6322984993457794,-0.0,1
105,"[0.41514306826926883, 0.9, 0.33, 0.62, 0.87]","Navigate a fancy cafe, please. It should accept cash, have parking, and solid 4-star rating.",1.0,0.819362461566925,-0.0,0
106,"[0.6021424527198274, 0.0, 0.27, 0.88, 0.26]","Navigate to a hotel with a 4.5-star rating and medium pricing, please.",1.0,0.6809072345495224,-0.0,1
107,"[0.20367836809131387, 0.57, 0.67, 0.8, 0.56]",Could you pleas assist mea in locating a museum rated 3.5?,1.0,0.9626623690128326,-0.0,0
108,"[0.6159715374715865, 0.01, 0.93, 0.79, 0.24]",Navigate to a high-end Thai cafe with contactless payment and available parking.,0.7,0.832989513874054,-0.0,1
109,"[0.15907388168494616, 0.91, 0.2, 0.71, 0.89]","Navigate a trendy bakery with contactless payment and parking, please.",0.2,0.0,-0.0,1
110,"[0.262277409035697, 0.9, 0.68, 0.62, 0.89]","Navigate me to a low-priced cafe with parking, I mean rated around 3.5.",0.7,0.832989513874054,-0.0,1
111,"[0.6283717893351778, 0.84, 0.97, 0.7, 0.24]","Navigate to a trendy cafe contactless payment options, please.",1.0,0.832989513874054,-0.0,0
112,"[0.09411050312971161, 0.01, 0.92, 0.85, 0.24]","Navigate tue ay premium bakery that accepts contactless payments, please.",0.2,0.0,-0.0,1
113,"[0.10012108174572626, 0.91, 0.91, 0.61, 0.24]","Navigate to a you know hip bakery, um, please. Contactless payment is available!",0.2,0.0,-0.0,1
114,"[0.5114776847577166, 0.92, 0.68, 0.61, 0.89]","Navigate to a fancy cafe, you like know, with contactless payment and parking.",0.7,0.9026724696159363,-0.0,1
115,"[0.6546123708166252, 0.01, 0.92, 0.88, 0.24]","Navigate to a hotel with a 4.5-star rating and contactless payment options, please.",0.7,0.6322984993457794,-0.0,1
116,"[0.06537892580590572, 0.0, 0.92, 0.85, 0.57]",Could you pleas assist mi inn locating a nearby museum?,1.0,0.9626623690128326,-0.0,0
117,"[0.1783680601467077, 0.87, 0.28, 0.67, 0.89]",Navigate to a mid-range hotel with contactless payment and parking available.,0.3,0.9249118566513062,-0.0,1
118,"[0.5256337972697644, 0.9, 0.66, 0.62, 0.89]","Navigate to a German cafe, um, with a solid you know 4-star rating and parking available.",1.0,0.832989513874054,-0.0,0
119,"[0.7632575135312548, 0.84, 0.97, 0.65, 0.25]",Navigate to I mean a budget-friendly cafe with contactless payment and a solid 4.5 rating for some tasty German bites.,1.0,0.9026724696159363,-0.0,0
120,"[0.1641121740553895, 0.0, 0.92, 0.88, 0.24]","Navigate supermarket accepts contactless payments and has parking available, please.",1.0,0.8911634385585785,-0.0,0
121,"[0.08202928910888352, 0.0, 0.88, 0.61, 0.24]","Navigate to a stylish bakery, if you would be uh so kind. Contactless payment is accepted.",0.2,0.0,-0.0,1
122,"[0.17541776978093299, 0.91, 0.2, 0.71, 0.89]","Navigate to a hip bakery you know with contactless payment and parking, please.",0.2,0.0,-0.0,1
123,"[0.011017624253994399, 0.9, 0.92, 0.85, 0.89]",Could you kindly direct me to a chic bakery that accepts contactless payments?,0.2,0.0,-0.0,1
124,"[0.26558545972225467, 0.9, 0.68, 0.65, 0.56]","Navigate to a chill cafe, if you can pei with card.",1.0,0.9026724696159363,-0.0,0
125,"[0.19680792571451544, 0.91, 0.27, 0.65, 0.24]","Navigate to a high-end supermarket with contactless payment, I mean please.",0.7,0.7461632192134857,-0.0,1
126,"[0.024301158346015095, 0.08, 0.98, 0.65, 0.24]","Navigate to an affordable hotel accepts contactless payment, please.",1.0,0.9687078595161438,-0.0,0
127,"[0.0785712302707621, 0.91, 0.2, 0.75, 0.91]","Navigate a trendy hotel, please. They accept contactless payment!",0.2,0.0,-0.0,1
128,"[0.057152491136267726, 0.87, 0.28, 0.67, 0.89]","Navigate to a mid-range hotel with contactless payment and parking, please.",0.4,0.9249118566513062,-0.0,1
129,"[0.17921852990354079, 0.91, 0.91, 0.61, 0.24]","Navigate to a trendy bakery, um, please. Contactless like payment's cool!",1.0,0.8752301037311554,-0.0,0
130,"[0.6777826530567768, 0.01, 0.92, 0.88, 0.22]","Navigate a hotel medium price range, please. should have contactless payment and parking available, rated at 4.5 stars.",1.0,0.9687078595161438,-0.0,0
131,"[0.08818283564678467, 0.92, 0.92, 0.67, 0.24]","Navigate to a bakery with a solid 4.5-star rating, please.",1.0,0.8752301037311554,-0.0,0
132,"[0.12242272683917932, 0.01, 0.92, 0.85, 0.24]","Navigate to a stylish bakery, if yoo wood be sough gracious.",0.2,0.0,-0.0,1
133,"[0.15850623996133661, 0.95, 0.28, 0.65, 0.9]","Navigate to a budget-friendly French hotel with parking available, please.",0.4,0.784639984369278,-0.0,1
134,"[0.19138296229109306, 0.91, 0.28, 0.65, 0.89]","Navigate to a cafe with I mean a solid 4.5-star rating and mobile payment, please.",1.0,0.9026724696159363,-0.0,0
135,"[0.03227649912642104, 0.01, 0.92, 0.94, 0.27]","Navigate to a um museum with a commendable 4.5-star rating, please.",1.0,0.9626623690128326,-0.0,0
136,"[0.17667985864233907, 0.91, 0.2, 0.71, 0.89]","Navigate a hotel with solid 4.5-star rating and contactless payment, please.",0.7,0.6322984993457794,-0.0,1
137,"[0.08559743450887987, 0.85, 0.28, 0.68, 0.87]","Navigate to um a hotel with a solid 4.5 stars and contactless payment, please.",1.0,0.9687078595161438,-0.0,0
138,"[0.13084852867213434, 0.93, 0.2, 0.69, 0.87]","Navigate to trendy Indian restaurant with contactless payment and parking, please.",1.0,0.9640928506851196,-0.0,0
139,"[0.001661156753138271, 0.91, 0.91, 0.61, 0.89]","Navigate to a chill cafe, um, contactless payment, please!",1.0,0.9026724696159363,-0.0,0
140,"[0.0002732772340431344, 0.01, 0.92, 0.85, 0.24]","Navigate to a fashionable bakery, if you wood be so kind.",0.2,0.0,-0.0,1
141,"[0.18929724429335415, 0.04, 0.28, 0.67, 0.89]",Please navigate to a bakery that accepts contactless payments and has parking.,1.0,0.8752301037311554,-0.0,0
142,"[0.034914565170576256, 0.91, 0.2, 0.71, 0.89]","Navigate to a trendy French restaurant, accepting credit cards, with parking.",1.0,0.9640928506851196,-0.0,0
143,"[0.16910818499440627, 0.91, 0.2, 0.75, 0.81]","Navigate a trendy hotel, please. take contactless payments!",0.2,0.0,-0.0,1
144,"[0.07249081094074901, 0.91, 0.91, 0.61, 0.24]","Navigate to I mean a trendy cafe, um, please. Contactless payment's an option!",1.0,0.9026724696159363,-0.0,0
145,"[0.034295857303535265, 0.9, 0.2, 0.71, 0.89]","Navigate to a chic bakery, please. I mean High-end options with contactless payment!",1.0,0.7280087471008301,-0.0,1
146,"[0.1365704005334767, 0.01, 0.92, 0.7, 0.23]",Navigate to a supermarket that accepts contactless payments and has parking available.,1.0,0.8911634385585785,-0.0,0
147,"[0.11034783145976322, 0.91, 0.22, 0.75, 0.89]","Navigate to a cool hotel, please. They take contactless payments!",0.2,0.0,-0.0,1
148,"[0.17061152467872293, 0.87, 0.89, 0.67, 0.89]",Could you lead me to a cool bakery? Contactless payment's I mean a go.,0.2,0.0,-0.0,1
149,"[0.01219589307033997, 0.91, 0.2, 0.68, 0.9]","Navigate to a bakery solid 4.5-star rating, please.",1.0,0.8752301037311554,-0.0,0
150,"[0.06685325314219942, 0.91, 0.2, 0.75, 0.89]","Navigate to trendy hotel, please. Contactless payment and parking options are available!",0.2,0.0,-0.0,1
151,"[0.15837520249525272, 0.91, 0.2, 0.65, 0.89]","Navigate to chic bakery takes contactless payments, please.",0.2,0.0,-0.0,1
152,"[0.03572607711246466, 0.91, 0.2, 0.71, 0.89]","Navigate to a trendy bakery with um low prices and parking, please.",0.2,0.0,-0.0,1
153,"[0.024070768551319482, 0.0, 0.24, 0.85, 0.89]",Please navigate to a supermarket that accepts contactless payments.,1.0,0.8911634385585785,-0.0,0
154,"[0.027987509049789402, 0.92, 0.2, 0.85, 0.89]",Could yue please guide me tu a trendy bakery that takes contactless payments?,0.2,0.0,-0.0,1
155,"[0.7988316900367617, 0.01, 0.93, 0.85, 0.25]",Please navigate to a hotel rated 4.5 stars contactless payment.,1.0,0.6322984993457794,-0.0,1
156,"[0.11258890541276428, 0.9, 0.21, 0.92, 0.91]",Could uwe pleas guide me to a low-priced bakery? They take contactless payments!,1.0,0.8752301037311554,-0.0,0
157,"[0.19141728655620893, 0.0, 0.98, 0.71, 0.24]",Please guide me to a hotel offering contactless payment and parking.,0.7,0.9249118566513062,-0.0,1
158,"[0.010559436367497094, 0.91, 0.2, 0.61, 0.82]","Navigate to a trendy bakery, um, please. High-end options and parking you know are available!",0.2,0.0,-0.0,1
159,"[0.058450532567741575, 0.91, 0.94, 0.85, 0.91]",Could you please um guide me to a fancy hotel with contactless payment and parking?,1.0,0.9687078595161438,-0.0,0
160,"[0.12393777563970186, 0.9, 0.2, 0.75, 0.91]","Navigate to stylish hotel, please. They take contactless payments!",0.2,0.0,-0.0,1
161,"[0.0446071090297554, 0.91, 0.22, 0.71, 0.89]","Navigate to trendy bakery, please. They take contactless payments!",0.2,0.0,-0.0,1
162,"[0.08719324947087614, 0.01, 0.89, 0.85, 0.24]","Navigate to a hotel where parking is available, if you wood be sow gracious.",0.2,0.0,-0.0,1
163,"[0.1900997934329998, 0.0, 0.93, 0.85, 0.89]","Navigate to a charming bakery, if you would be uh so kind.",1.0,0.8752301037311554,-0.0,0
164,"[0.07686441493554029, 0.0, 0.88, 0.61, 0.24]","Navigate chic hotel, if you would be so kind. Contactless payment is available.",0.2,0.0,-0.0,1
165,"[0.026971605976383928, 0.91, 0.2, 0.71, 0.86]","Navigate to a chic hotel, please. Contactless payment and parking are um available!",0.2,0.0,-0.0,1
166,"[0.0951106303336742, 0.91, 0.91, 0.85, 0.91]",Could you please guide me to a fancy hotel that takes contactless payments?,1.0,0.9687078595161438,-0.0,0
