Index,vars,utterance,answer,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance
41,"[0.1990154449467886, 0.9, 0.86, 0.94, 0.8, 0.61]",Could you guide me to a high-end supermarket nearby?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
42,"[0.10179910637618227, 0.48, 0.96, 0.17, 0.4, 0.91]",Find a fancy Turkish restaurant with available parking.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
43,"[0.07619973182370857, 0.47, 0.61, 0.27, 0.36, 0.6]",Show me a high-priced supermarket that only accepts cash.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
44,"[0.6011220031854272, 0.89, 0.06, 0.73, 0.69, 0.4]","Could you guide me to a hotel with available parking, rated around 4.5?","The listed option is a transportation service, not a hotel. Would you like me to search for hotels with parking nearby?",0.4,0.9249118566513062,-0.0
45,"[0.7130800588655903, 0.35, 0.35, 0.31, 0.2, 0.75]","Find a Chinese cafe with medium prices, cash payment, and a 4.5 rating.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
46,"[0.2706140852116858, 0.9, 0.81, 0.74, 0.69, 0.41]","Could you guide me to a hotel with contactless payment, a 3.5-star rating, and available parking?","The closest match is Payless Parking, rated 3.5/5, at 6975 Norwitch Dr. However, it’s a parking facility, not a hotel. Would you like me to refine the search or navigate there? Let me know if you have other preferences!",0.7,0.9249118566513062,-0.0
47,"[0.1753647010076084, 0.96, 0.17, 0.75, 0.76, 0.61]",Could you guide me to a high-priced supermarket that accepts cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
48,"[0.12213210530499348, 0.95, 0.82, 0.94, 0.55, 0.62]",Could you kindly guide me to a high-end grocery store that accepts cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
49,"[0.11149874971295966, 0.96, 0.19, 0.94, 0.8, 0.61]",Could you kindly direct me to a high-end grocery store accepting cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
50,"[0.1509332796469277, 0.95, 0.19, 0.21, 0.8, 0.61]",Find me a fancy grocery store that accepts mobile payments.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
51,"[0.08587722733258485, 0.59, 0.06, 0.17, 0.4, 0.89]","Find a bakery, immediately!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
52,"[0.11282410232667975, 0.85, 0.79, 0.95, 0.21, 0.61]","Could you guide me to a high-end supermarket with cash payment and available parking, please?","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
53,"[0.09111540452553966, 0.030690740984242543, 0.9108695220279617, 0.10774935557490449, 0.5187375452365838, 0.02061238960357864]",Where can I find a high-priced supermarket with available parking?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.05798470681651213
54,"[0.17689860041352448, 0.9, 0.81, 0.94, 0.8, 0.61]",Could you kindly direct me to a high-end supermarket that accepts cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
55,"[0.7415415461367965, 0.59, 0.2, 0.17, 0.4, 0.89]",Locate a high-end pub with a 4.5 rating and available parking.,"Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
56,"[0.8396255683974464, 0.48, 0.94, 0.13, 0.19, 0.67]","Find a 5-star hotel with available parking, credit card payment.","The only listed option, Flying Angels, is not a traditional 5-star hotel but a medical travel service. Would you like me to refine the search or assist with other preferences?",0.4,0.9249118566513062,-0.0
57,"[0.7131697236589304, 0.92, 0.48, 0.16, 0.04, 0.27]","Yo, locate a hotel with a 4.5-star rating and available parking, please.","I found ""Luxury Car Service,"" rated 4.5/5, but it’s not a hotel. Want me to refine the search?",0.4,0.9249118566513062,-0.0
58,"[0.21675285820652007, 0.66, 0.77, 0.12, 0.44, 0.18]","Locate a Mexican cafe, 3.5 stars, contactless payment, pronto.","Los Jimenez is a top-rated Mexican spot (4.5/5) at 2654 S 6th St, offering contactless payment. Navigate there? Or share other preferences?",0.7,0.832989513874054,-0.0
59,"[0.05459748799061148, 0.59, 0.03, 0.16, 0.4, 0.9]","Locate a bakery, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
60,"[0.3519951577605725, 0.5285850144367653, 0.7932062483961062, 0.5766730172083602, 0.07613897328747138, 0.7375757303863877]",Find a high-rated hotel that accepts mobile payment.,Apple Hostels is rated 4.0/5 at 32 S Bank St. Mobile payment acceptance is unclear. Should I navigate there?,0.7,0.9249118566513062,-0.09819295655716942
61,"[0.36174128324584787, 0.773975098686529, 0.39274377749487477, 0.6509417132736585, 0.3594890063444973, 0.15451346893649687]",Find a high-priced Chinese cafe that accepts contactless payment.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0911014908393486
62,"[0.012946213432209003, 0.57, 0.28, 0.26, 0.49, 0.87]","Take me to a hotel with medium prices, available parking, and cash payment.","The only option listed is Hertz Rent A Car, rated 2.0/5, at 1 Arrivals Rd. Price: $$, but it’s unclear if it meets your hotel and parking needs. Would you like to navigate there or refine your search?",0.3,0.9249118566513062,-0.0
63,"[0.05652643148610173, 0.48, 0.94, 0.11, 0.22, 0.0]",Take me to a fancy supermarket that accepts credit card payments and has parking available.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
64,"[0.1626144836666143, 0.59, 0.06, 0.2, 0.4, 0.9]",Locate a high-priced supermarket in the vicinity.,"Sorry, I cannot find any relevant places.",0.1,1.0,-0.0
65,"[0.0353816861218212, 0.59, 0.05, 0.05, 0.8, 0.61]","Locate a bakery that accepts cash, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
66,"[0.37941896249310136, 0.66, 0.77, 0.12, 0.44, 0.18]","Locate a Mexican restaurant, 3.5 stars, contactless payment, ASAP.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
67,"[0.07730752032506023, 0.48, 0.94, 0.13, 0.23, 0.66]",Find a high-end supermarket that accepts credit card payment and has available parking.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
68,"[0.15390802661247305, 0.9, 0.79, 0.94, 0.8, 0.6]",Could you kindly guide me to a high-priced supermarket in the vicinity?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
69,"[0.9242705179564361, 0.96, 0.14, 0.76, 0.55, 0.62]",Could you guide me to a top-rated hotel that accepts credit card payments?,"Flying Angels is a highly-rated (5.0/5) option at One International Plz, Ste 550. Credit card acceptance unclear. Navigate there?",0.7,0.9249118566513062,-0.0
70,"[0.19591964459665656, 0.9, 0.74, 0.97, 0.44, 0.18]","Could you kindly guide me to a high-end supermarket that accepts cash, please?","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
71,"[0.0027152268792379475, 0.78, 0.4, 0.16, 0.4, 0.93]","Find me a high-end bakery, like, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
72,"[0.11581959610986102, 0.29, 0.64, 0.08, 0.41, 0.75]","Locate a bakery in the vicinity, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
73,"[0.12586068638997638, 0.59, 0.06, 0.17, 0.4, 0.89]","Find me the closest museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
74,"[0.38935277753306274, 0.57, 0.74, 0.12, 0.43, 0.18]","Locate a Mexican cafe, 3.5 stars, cash payment, with available parking, now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
75,"[0.8131195988792509, 0.57, 0.26, 0.13, 0.23, 0.67]","Find a 5-star hotel with available parking, credit card payment.","The only listed option, Flying Angels, is not a traditional 5-star hotel but a medical travel service. Would you like me to refine the search or assist with other preferences?",0.4,0.9249118566513062,-0.0
76,"[0.38630469378449156, 0.57, 0.4, 0.65, 0.36, 0.15]",Could you guide me to a high-end Chinese cafe that accepts contactless payment and has a 3.5 rating?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
77,"[0.03562270500001451, 0.91, 0.06, 0.18, 0.39, 0.62]",Take me to a fancy supermarket that accepts cash payments.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
78,"[0.3426848548373034, 0.77, 0.39, 0.66, 0.36, 0.15]","Find a slightly implicit, high-priced Chinese cafe with a 3.5 rating.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
79,"[0.06679468752993362, 0.59, 0.06, 0.17, 0.4, 0.89]","Find a bakery, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
80,"[0.12565215162394533, 0.59, 0.05, 0.17, 0.45, 0.11]","Take me to a moderately priced bakery, now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
81,"[0.3288175106763014, 0.57, 0.74, 0.18, 0.43, 0.18]","Locate a Mexican cafe, 3.5 stars, cash payment, with parking available, pronto.","The best match is Los Jimenez, rated 4.5 stars, cash-friendly, with parking at 2654 S 6th St. Navigate there? Or do you have other preferences?",0.7,0.832989513874054,-0.0
82,"[0.1352232686648218, 0.59, 0.05, 0.35, 0.45, 0.12]","Locate a bakery with medium prices, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
83,"[0.3673610561376276, 0.91, 0.73, 0.65, 0.36, 0.18]",Could you guide me to a high-end Chinese cafe with contactless payment and a 3.5 rating?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
84,"[0.1271185835017443, 0.92, 0.49, 0.16, 0.01, 0.27]","Take me to a museum, ASAP!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
85,"[0.10200759125136044, 0.59, 0.03, 0.16, 0.4, 0.9]","Find a bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
86,"[0.18480255604660456, 0.59, 0.06, 0.17, 0.4, 0.89]",Find an upscale Chinese lounge with a 4.5 rating and parking.,"Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
87,"[0.1911538550306891, 0.9, 0.81, 0.94, 0.8, 0.6]",Could you guide me to a high-end supermarket that accepts cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
88,"[0.6067855917375019, 0.7491535513599544, 0.6194815415896127, 0.3521371914053989, 0.1923156632614004, 0.9131568343004333]",Take me to a moderately priced hotel accepting mobile payments.,"The only option listed is Hertz Rent A Car, but it’s a car rental, not a hotel. Would you like me to refine the search or explore other preferences?",0.4,0.9249118566513062,-0.0901614144908165
89,"[0.1878169182346482, 0.59, 0.05, 0.15, 0.45, 0.11]","Take me to a moderately priced bakery, ASAP.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
90,"[0.0403280784857099, 0.9, 0.81, 0.94, 0.72, 0.6]",Where's a high-end supermarket that takes cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
91,"[0.12610937924194188, 0.46, 0.97, 0.13, 0.42, 0.67]","Find a hotel that accepts digital payments, 3.5 stars.","The only listed option, Flying Angels, is highly rated but doesn't match your 3.5-star hotel request. Any other preferences?",0.7,0.9249118566513062,-0.0
92,"[0.7858080705124837, 0.59, 0.48, 0.25, 0.4, 0.88]",Locate a nearby cafe with a 4.5 rating for some delicious Mexican cuisine.,"I recommend La Cocina del Cafe, rated 5.0, offering Mexican cuisine at 1500 S Broad St. Shall I navigate there?",0.7,0.9026724696159363,-0.0
93,"[0.08632062694995571, 0.59, 0.06, 0.17, 0.42, 0.89]","Locate a bakery, right now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
94,"[0.26908621781572273, 0.6, 0.05, 0.64, 0.8, 0.16]","Could you kindly guide me to a high-end Chinese cafe with contactless payment, a 3.5 rating, and available parking?","Buddakan at 325 Chestnut St. fits your request: high-end Chinese, 4.0 rating, contactless payment, and parking. Navigate there?",0.7,0.832989513874054,-0.0
95,"[0.1649783397432093, 0.9, 0.8, 0.93, 0.8, 0.56]",Could you guide me to a fancy Chinese cafe that only accepts cash?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
96,"[0.13939412039052487, 0.59, 0.06, 0.17, 0.16, 0.86]","Find a bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
97,"[0.014337185771386651, 0.59, 0.03, 0.16, 0.4, 0.9]","Locate a bakery, right now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
98,"[0.11541141780704399, 0.23488539097102373, 0.48827091686381735, 0.7279507923652047, 0.612804220838761, 0.967215127616895]",Where can I find a high-priced German cafe that accepts credit cards?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.08315488493232115
99,"[0.5738207942772049, 0.25466531025308814, 0.43188862748542656, 0.1303425971950692, 0.38114983802488467, 0.186038883048181]",Take me to a highly rated hotel with mobile payment and available parking.,"The query doesn't match the listed option, as it's a car service, not a hotel. Would you like me to refine the search or assist with other preferences?",0.4,0.9249118566513062,-0.06678043638404907
100,"[0.17052167371183868, 0.58, 0.19, 0.2, 0.4, 0.89]",Locate a high-priced grocery store with available parking.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
101,"[0.02169707467225053, 0.92, 0.49, 0.15, 0.06, 0.89]","Get me to a museum, like, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
102,"[0.10814628577254506, 0.9, 0.05, 0.94, 0.41, 0.91]",Could you kindly guide me to a fancy grocery store that accepts cash?,"Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
103,"[0.13564234934965766, 0.59, 0.05, 0.35, 0.45, 0.12]","Find a medium-priced bakery nearby, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
104,"[0.08323573648280472, 0.58, 0.49, 0.16, 0.11, 0.87]","Direct me to a museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
105,"[0.13642425810154984, 0.9, 0.94, 0.95, 0.79, 0.6]","Could you kindly guide me to a high-end supermarket where cash payment is accepted, with available parking?","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
106,"[0.12984680384229483, 0.59, 0.8, 0.94, 0.86, 0.89]",Could you kindly direct me to a low-priced supermarket with contactless payment and available parking?,"Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
107,"[0.17670385467581118, 0.92, 0.49, 0.15, 0.01, 0.27]","Yo, find me a bakery, like, right now, buddy!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
108,"[0.030529431913855307, 0.6, 0.92, 0.16, 0.4, 0.89]","Locate a bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
109,"[0.06561366221427385, 0.59, 0.05, 0.15, 0.44, 0.12]","Take me to a moderately priced bakery, ASAP.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
110,"[0.1694414718586036, 0.59, 0.49, 0.16, 0.4, 0.27]","Locate the nearest museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
111,"[0.507629760768018, 0.8756581819474937, 0.0045317382746906665, 0.00019116947867144074, 0.15785994709971254, 0.3685549663635439]","Find a low-priced Japanese cafe accepting credit card, rated 4.0.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.10419864236264031
112,"[0.17125395906496194, 0.65, 0.49, 0.15, 0.02, 0.27]","Locate a bakery, like, right this instant, you know.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
113,"[0.1561513855670068, 0.34, 0.18, 0.93, 0.81, 0.88]",Could you kindly guide me to a high-end grocery store that accepts contactless payments?,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
114,"[0.09449355970097742, 0.59, 0.07, 0.16, 0.4, 0.27]","Locate the closest bakery, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
115,"[0.11849428658024795, 0.92, 0.49, 0.15, 0.06, 0.89]","Get me to a museum, like, right now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
116,"[0.049607912496725005, 0.61, 0.49, 0.17, 0.47, 0.26]","Locate a museum, now would you?","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
117,"[0.11459193249952855, 0.92, 0.77, 0.15, 0.42, 0.27]","Yo, find me a museum, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
118,"[0.18223114878179142, 0.59, 0.48, 0.16, 0.4, 0.89]","Locate a nearby bakery, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
119,"[0.17869011197857668, 0.66, 0.77, 0.08, 0.44, 0.18]","Locate a bakery, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
120,"[0.05759539096281077, 0.47, 0.05, 0.17, 0.45, 0.11]","Take me to a moderately priced bakery, ASAP.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
121,"[0.03349562315522406, 0.5331282634668802, 0.5599755175865718, 0.140100731559212, 0.022175108485865902, 0.9583802127573704]","Take me to a high-priced supermarket, contactless payment only.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.08702502206727547
122,"[0.33218280490176, 0.35606550093934164, 0.37210860785624683, 0.45365979433800274, 0.9453011179595162, 0.5183473758445738]","Could you guide me to a cafe with medium prices and a 3.5-star rating, accepting credit cards and offering available parking?","Good Karma Cafe fits your request: medium prices, 4.5 stars, accepts credit cards, and has parking. Shall I navigate there?",0.7,0.9026724696159363,-0.06718470823049671
123,"[0.1756509434758089, 0.59, 0.06, 0.35, 0.01, 0.27]","Locate a museum with available parking, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
124,"[0.05745831969644249, 0.66, 0.08, 0.12, 0.44, 0.18]","Get me a Mexican restaurant with medium price range and contactless payment, now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
125,"[0.13051828716003214, 0.6, 0.03, 0.2, 0.45, 0.9]","Take me to a bakery, immediately!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
126,"[0.11907994312224135, 0.58, 0.07, 0.18, 0.45, 0.12]","Get me to a bakery, like, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
127,"[0.19081714779159842, 0.59, 0.48, 0.16, 0.4, 0.89]","Find me a bakery nearby, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
128,"[0.017017023845805987, 0.59, 0.04, 0.17, 0.4, 0.26]","Get me to the nearest bakery, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
129,"[0.5302174043617177, 0.5391490978690103, 0.38483557540146796, 0.45434820839912965, 0.45937561568322605, 0.5144152927737226]",Find a highly rated hotel that accepts mobile payment.,Apple Hostels is a highly rated option (4.0/5) at 32 S Bank St. Mobile payment acceptance is unclear. Should I navigate there or refine the search?,0.7,0.9249118566513062,-0.09840447333526847
130,"[0.012955991309573991, 0.59, 0.09, 0.17, 0.4, 0.89]","Find me the nearest museum, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
131,"[0.01903533844341683, 0.59, 0.49, 0.17, 0.4, 0.89]","Get me to the closest bakery, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
